number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;101415774344122;310.1362;775.8377;1.0
0;101415774344122;286.98157;779.82153;1.0
0;101415774344122;270.57718;781.91754;1.0
0;101415774344122;260.32202;783.9195;1.0
0;101415774344122;263.0;751.0;1.0
3;101416057757351;263.0;751.0;1.0
3;101416057757351;261.1097;765.1771;1.0
3;101416057757351;259.13715;788.4913;1.0
3;101416057757351;258.13995;812.32056;1.0
3;101416057757351;257.1329;836.405;1.0
3;101416057757351;257.0;858.8273;1.0
3;101416057757351;257.0;878.7057;1.0
3;101416057757351;257.0;900.7765;1.0
3;101416057757351;257.88687;924.6423;1.0
3;101416057757351;259.88715;949.53284;1.0
3;101416057757351;261.83624;976.54376;1.0
3;101416057757351;263.84482;1003.82745;1.0
6;101416220684642;265.84442;1032.6663;1.0
6;101416220684642;267.90744;1063.6118;1.0
6;101416220684642;269.90533;1091.6747;1.0
6;101416220684642;270.0;1119.1567;1.0
6;101416220684642;270.0;1145.703;1.0
6;101416220684642;268.09024;1173.7367;1.0
6;101416220684642;267.0822;1200.9314;1.0
6;101416220684642;266.0;1226.5985;1.0
6;101416220684642;264.0916;1252.809;1.0
6;101416220684642;264.0;1274.8374;1.0
4;101416669419955;263.0;1292.2255;1.0
4;101416669419955;263.0;1305.3136;1.0
4;101416669419955;262.0;1314.6029;1.0
4;101416669419955;262.0;1321.7338;1.0
4;101416669419955;262.0;1326.7548;1.0
4;101416669419955;262.0;1329.9059;1.0
4;101416669419955;262.0;1331.5;1.0
4;101416669419955;262.0;1329.1489;1.0
4;101416669419955;262.9013;1324.2961;1.0
4;101416669419955;267.63168;1316.4911;1.0
4;101416669419955;276.59988;1303.5602;1.0
4;101416669419955;287.25095;1286.2484;1.0
4;101416669419955;302.191;1266.0112;1.0
4;101416669419955;319.1065;1245.9928;1.0
4;101416669419955;338.9111;1226.0889;1.0
4;101416669419955;356.7053;1206.4386;1.0
4;101416669419955;373.98184;1189.8909;1.0
4;101416669419955;388.31613;1177.5862;1.0
4;101416669419955;402.18274;1166.5837;1.0
4;101416669419955;415.50876;1156.4094;1.0
4;101416669419955;429.09323;1145.6477;1.0
4;101416669419955;441.49127;1134.5087;1.0
4;101416669419955;453.47232;1124.4397;1.0
4;101416669419955;465.43927;1114.4673;1.0
2;101417051289955;477.519;1104.4008;1.0
2;101417051289955;490.53043;1094.3914;1.0
2;101417051289955;504.3856;1084.4388;1.0
2;101417051289955;519.3174;1073.512;1.0
2;101417051289955;534.40924;1061.5063;1.0
2;101417051289955;549.33246;1051.4172;1.0
2;101417051289955;563.3704;1041.4497;1.0
2;101417051289955;577.4112;1031.4205;1.0
2;101417051289955;591.40753;1020.42316;1.0
2;101417051289955;605.4436;1008.4769;1.0
2;101417051289955;619.41125;996.50464;1.0
2;101417051289955;633.4213;985.4133;1.0
2;101417051289955;645.5164;975.40295;1.0
2;101417051289955;656.5619;966.35046;1.0
2;101417051289955;668.4951;956.4207;1.0
2;101417051289955;680.465;946.4458;1.0
2;101417051289955;692.45245;935.54755;1.0
2;101417051289955;706.4048;923.5102;1.0
2;101417051289955;719.4019;911.5981;1.0
2;101417051289955;732.35236;901.4626;1.0
2;101417051289955;745.1334;891.61896;1.0
2;101417051289955;758.4638;879.5362;1.0
2;101417051289955;771.4727;867.5273;1.0
5;101417633041569;784.4919;854.5081;1.0
5;101417633041569;795.5545;843.4455;1.0
5;101417633041569;803.69745;833.3782;1.0
5;101417633041569;810.6901;825.4132;1.0
5;101417633041569;816.7608;817.319;1.0
5;101417633041569;822.77704;811.22296;1.0
5;101417633041569;828.7865;805.2135;1.0
5;101417633041569;833.8705;800.1295;1.0
5;101417633041569;837.84576;796.15424;1.0
5;101417633041569;840.93146;792.137;1.0
5;101417633041569;843.8768;788.1232;1.0
5;101417633041569;845.9381;784.1238;1.0
5;101417633041569;847.9335;782.0665;1.0
5;101417633041569;849.9143;780.0857;1.0
5;101417633041569;851.9277;778.0723;1.0
5;101417633041569;853.9217;776.0783;1.0
5;101417633041569;854.0;774.5;1.0
5;101417633041569;855.0;775.0;1.0
5;101417633041569;855.0;775.0;1.0
5;101417633041569;855.0;775.0;1.0
5;101417633041569;855.9177;775.0;1.0
5;101417633041569;856.5;775.0;1.0
5;101417633041569;857.9248;777.9248;1.0
5;101417633041569;859.8981;781.7962;1.0
5;101417633041569;861.91846;788.6739;1.0
5;101417633041569;865.81244;801.34344;1.0
5;101417633041569;869.84564;823.99664;1.0
5;101417633041569;873.836;856.6058;1.0
5;101417633041569;875.9215;895.42993;1.0
5;101417633041569;877.9119;932.4141;1.0
5;101417633041569;879.0;967.4897;1.0
5;101417633041569;880.91437;1000.63025;1.0
8;101417798173548;882.0;1034.4343;1.0
8;101417798173548;882.9295;1068.801;1.0
8;101417798173548;884.0;1104.7761;1.0
8;101417798173548;884.0;1136.7567;1.0
8;101417798173548;884.0;1166.132;1.0
8;101417798173548;884.0;1193.0214;1.0
8;101417798173548;883.0725;1216.2028;1.0
8;101417798173548;881.0628;1237.3718;1.0
8;101417798173548;879.07153;1257.2849;1.0
8;101417798173548;877.06903;1273.5168;1.0
