number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;96014561900969;845.0;1313.2334;1.0
2;96014561900969;845.0;1331.433;1.0
2;96014561900969;851.0;1359.0;1.0
2;96014561900969;851.0;1359.0;1.0
2;96014561900969;860.0;819.0;1.0
1;96014770101021;860.0;819.0;1.0
1;96014770101021;849.6259;814.6774;1.0
1;96014770101021;829.4858;807.44574;1.0
1;96014770101021;801.2702;799.56757;1.0
1;96014770101021;753.7636;790.4935;1.0
1;96014770101021;673.48157;779.82745;1.0
1;96014770101021;567.2705;773.1989;1.0
0;96014836740604;474.4072;776.75665;1.0
0;96014836740604;408.48654;787.48553;1.0
0;96014836740604;364.89935;800.4002;1.0
0;96014836740604;333.2805;811.54266;1.0
3;96014969878677;309.52988;821.3046;1.0
3;96014969878677;290.7758;836.22424;1.0
3;96014969878677;272.93588;856.85614;1.0
3;96014969878677;255.92117;884.2728;1.0
3;96014969878677;243.50171;918.39453;1.0
3;96014969878677;237.16748;955.40894;1.0
3;96014969878677;237.9043;989.4687;1.0
3;96014969878677;241.81422;1015.8853;1.0
