number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;96009269335867;498.66513;816.92145;1.0
6;96009269335867;552.60486;822.9012;1.0
6;96009269335867;557.8297;824.91486;1.0
6;96009269335867;215.0;1260.0;1.0
6;96009269335867;217.62897;1269.6395;1.0
6;96009269335867;233.94455;1299.3113;1.0
7;96009335100398;268.08176;1332.4471;1.0
7;96009335100398;329.46082;1363.9545;1.0
7;96009335100398;401.56442;1384.1643;1.0
7;96009335100398;478.7861;1398.3679;1.0
8;96009401267794;556.5725;1402.0;1.0
8;96009401267794;630.02057;1390.8843;1.0
8;96009401267794;698.4027;1367.0552;1.0
8;96009401267794;749.75464;1338.3667;1.0
5;96009551033419;784.65924;1313.9832;1.0
5;96009551033419;805.3669;1293.7914;1.0
5;96009551033419;821.3531;1268.1321;1.0
5;96009551033419;831.60004;1238.4999;1.0
5;96009551033419;833.0;1210.2853;1.0
5;96009551033419;828.2806;1189.8417;1.0
5;96009551033419;819.50653;1175.6078;1.0
5;96009551033419;804.7163;1163.4775;1.0
5;96009551033419;780.0916;1149.5878;1.0
4;96009667755085;752.26184;1134.7211;1.0
4;96009667755085;725.94183;1120.5072;1.0
4;96009667755085;702.1434;1108.5717;1.0
4;96009667755085;680.9135;1099.3322;1.0
4;96009667755085;659.2522;1092.3416;1.0
4;96009667755085;634.51904;1087.2336;1.0
4;96009667755085;604.9838;1080.496;1.0
3;96009783739408;564.6024;1069.7097;1.0
3;96009783739408;523.54565;1059.4067;1.0
3;96009783739408;486.44684;1051.2411;1.0
3;96009783739408;451.453;1047.1615;1.0
3;96009783739408;411.54413;1047.0;1.0
3;96009783739408;358.52277;1048.8826;1.0
3;96009783739408;289.55106;1049.9227;1.0
0;96010016198262;237.05365;1050.9108;1.0
0;96010016198262;204.0861;1051.9224;1.0
0;96010016198262;184.86649;1053.0;1.0
0;96010016198262;174.32639;1053.0;1.0
0;96010016198262;167.2173;1052.0724;1.0
0;96010016198262;164.09702;1050.097;1.0
0;96010016198262;162.08452;1046.1691;1.0
0;96010016198262;161.0;1039.3641;1.0
0;96010016198262;163.82643;1027.6075;1.0
0;96010016198262;172.94147;1008.9407;1.0
0;96010016198262;189.11555;981.3758;1.0
0;96010016198262;214.1649;946.4905;1.0
0;96010016198262;243.32234;908.5702;1.0
0;96010016198262;278.16177;869.83826;1.0
1;96010082557846;317.7486;837.60815;1.0
1;96010082557846;359.9033;813.9984;1.0
1;96010082557846;406.2747;796.90845;1.0
1;96010082557846;460.53043;783.5292;1.0
2;96010199524356;520.8518;776.3047;1.0
2;96010199524356;582.0549;772.09814;1.0
2;96010199524356;634.7044;772.0;1.0
2;96010199524356;674.8903;773.889;1.0
2;96010199524356;707.46344;775.8976;1.0
2;96010199524356;733.81525;778.81775;1.0
2;96010199524356;756.0907;780.8264;1.0
