number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;96011786053522;508.8022;1082.4607;1.0
2;96011786053522;528.30237;1074.3489;1.0
2;96011786053522;540.5608;1068.2635;1.0
2;96011786053522;896.0;836.0;1.0
1;96011913182272;896.0;836.0;1.0
1;96011913182272;879.57983;832.1364;1.0
1;96011913182272;846.4003;825.24713;1.0
1;96011913182272;806.0749;818.37726;1.0
1;96011913182272;745.66797;808.39233;1.0
1;96011913182272;657.3219;797.4502;1.0
1;96011913182272;552.3353;791.20135;1.0
0;96011963028418;450.37637;794.7265;1.0
0;96011963028418;373.86615;803.3048;1.0
0;96011963028418;319.0711;812.63983;1.0
3;96012128170501;283.5131;823.4326;1.0
3;96012128170501;255.30182;841.0701;1.0
3;96012128170501;228.31314;865.6868;1.0
3;96012128170501;196.28314;905.23566;1.0
3;96012128170501;166.4338;950.70593;1.0
3;96012128170501;145.1606;995.29193;1.0
3;96012128170501;135.30453;1038.7667;1.0
3;96012128170501;139.59427;1074.3771;1.0
3;96012128170501;155.11217;1100.8162;1.0
3;96012128170501;179.58359;1123.8668;1.0
4;96012229307949;216.19693;1143.2408;1.0
4;96012229307949;259.91357;1152.7279;1.0
4;96012229307949;311.3106;1153.0961;1.0
4;96012229307949;373.89435;1144.4706;1.0
4;96012229307949;453.72388;1131.6962;1.0
4;96012229307949;550.4426;1115.8892;1.0
5;96012277542428;642.4132;1102.7981;1.0
5;96012277542428;708.7671;1095.3464;1.0
5;96012277542428;751.27277;1093.0;1.0
