number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;96005299710191;205.0;1326.0;1.0
7;96005428609254;205.0;1326.0;1.0
7;96005428609254;205.0;1326.0;1.0
7;96005428609254;230.29254;1328.7866;1.0
7;96005428609254;280.23764;1336.5908;1.0
7;96005428609254;341.07767;1343.7261;1.0
7;96005428609254;406.6063;1346.0;1.0
7;96005428609254;474.09485;1343.2231;1.0
8;96005509869097;540.2528;1338.3307;1.0
8;96005509869097;604.69916;1329.5157;1.0
8;96005509869097;664.804;1316.7457;1.0
8;96005509869097;719.4652;1301.7799;1.0
8;96005509869097;764.083;1287.6709;1.0
5;96005609259878;795.63416;1273.683;1.0
5;96005609259878;816.1549;1262.4695;1.0
5;96005609259878;828.5018;1251.4983;1.0
5;96005609259878;838.3956;1234.3296;1.0
5;96005609259878;847.5125;1194.0469;1.0
5;96005609259878;853.70074;1123.0872;1.0
