number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;90029873412195;295.82184;785.7534;1.0
0;90029873412195;277.7063;790.8234;1.0
0;90029873412195;265.44125;794.8235;1.0
0;90029873412195;258.22726;798.8485;1.0
0;90029873412195;255.0;800.0;1.0
0;90029873412195;255.0;800.0;1.0
0;90029873412195;243.0;806.0;1.0
1;90030016561049;243.0;806.0;1.0
1;90030016561049;243.0;806.0;1.0
1;90030016561049;262.1008;805.045;1.0
1;90030016561049;324.67242;793.0527;1.0
1;90030016561049;406.5807;772.1574;1.0
1;90030016561049;485.34186;755.83606;1.0
2;90030098726726;559.2944;748.2059;1.0
2;90030098726726;625.4269;749.7767;1.0
2;90030098726726;684.19324;756.59906;1.0
2;90030098726726;735.65753;764.6096;1.0
2;90030098726726;774.0872;772.5499;1.0
5;90030315469382;800.9459;780.6167;1.0
5;90030315469382;814.4999;788.5999;1.0
5;90030315469382;821.6779;797.4632;1.0
5;90030315469382;826.7792;810.22705;1.0
5;90030315469382;828.89496;824.2649;1.0
5;90030315469382;829.0;839.1917;1.0
5;90030315469382;829.0;855.1262;1.0
5;90030315469382;829.0;874.00024;1.0
5;90030315469382;827.0923;895.98456;1.0
5;90030315469382;825.09955;917.905;1.0
5;90030315469382;823.11743;942.4732;1.0
5;90030315469382;823.0;968.295;1.0
5;90030315469382;823.8893;999.11743;1.0
8;90030464395216;826.8115;1037.2096;1.0
8;90030464395216;830.81195;1079.0256;1.0
8;90030464395216;832.893;1116.1814;1.0
8;90030464395216;834.0;1147.5826;1.0
8;90030464395216;834.0;1175.309;1.0
8;90030464395216;833.1178;1201.4686;1.0
8;90030464395216;831.10767;1233.1696;1.0
8;90030464395216;829.1038;1267.2354;1.0
8;90030464395216;827.1028;1298.4586;1.0
7;90030831440059;827.0;1318.9095;1.0
7;90030831440059;827.0;1329.5093;1.0
7;90030831440059;826.0884;1334.8232;1.0
7;90030831440059;824.09406;1336.906;1.0
7;90030831440059;822.5;1337.0;1.0
7;90030831440059;821.0935;1337.0;1.0
7;90030831440059;819.0949;1337.0;1.0
7;90030831440059;817.0946;1337.0;1.0
7;90030831440059;815.1069;1337.0;1.0
7;90030831440059;813.1182;1337.0;1.0
7;90030831440059;809.252;1337.0;1.0
7;90030831440059;802.52826;1337.0;1.0
7;90030831440059;794.50415;1336.126;1.0
7;90030831440059;785.70593;1335.1412;1.0
7;90030831440059;772.64825;1335.0;1.0
7;90030831440059;757.1967;1335.0;1.0
7;90030831440059;736.4613;1335.0;1.0
7;90030831440059;712.0666;1335.0;1.0
7;90030831440059;688.444;1335.0;1.0
7;90030831440059;662.24426;1335.0;1.0
7;90030831440059;633.73883;1336.0;1.0
7;90030831440059;597.96735;1337.8965;1.0
6;90030996343080;559.6633;1341.825;1.0
6;90030996343080;522.8419;1344.8977;1.0
6;90030996343080;490.15192;1346.9232;1.0
6;90030996343080;462.90622;1348.9303;1.0
6;90030996343080;437.96893;1350.9193;1.0
6;90030996343080;416.73117;1352.9269;1.0
6;90030996343080;394.79303;1354.9279;1.0
6;90030996343080;374.69626;1355.0;1.0
6;90030996343080;354.78067;1355.0;1.0
6;90030996343080;338.61838;1353.0773;1.0
3;90031230172247;327.33237;1349.1329;1.0
3;90031230172247;319.2986;1345.1493;1.0
3;90031230172247;313.16632;1340.1664;1.0
3;90031230172247;307.17252;1331.2875;1.0
3;90031230172247;297.40878;1308.9539;1.0
3;90031230172247;279.59937;1265.4651;1.0
3;90031230172247;265.45334;1231.1333;1.0
3;90031230172247;256.31708;1208.7927;1.0
3;90031230172247;251.12308;1193.4308;1.0
3;90031230172247;248.08505;1183.4253;1.0
3;90031230172247;246.08682;1175.3473;1.0
3;90031230172247;244.07368;1168.2211;1.0
3;90031230172247;244.0;1162.1978;1.0
3;90031230172247;244.0;1157.1755;1.0
