number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;90089517929203;815.0;845.8756;1.0
6;90089517929203;815.0;830.6746;1.0
6;90089517929203;815.0;805.16705;1.0
6;90089517929203;815.0;799.0;1.0
6;90089517929203;306.0;1362.0;1.0
3;90089850102432;306.0;1362.0;1.0
3;90089850102432;290.41815;1329.9408;1.0
3;90089850102432;282.43835;1312.9863;1.0
3;90089850102432;273.52374;1295.9427;1.0
3;90089850102432;265.42664;1277.96;1.0
3;90089850102432;258.36496;1259.2166;1.0
3;90089850102432;253.2494;1241.9977;1.0
3;90089850102432;250.14206;1227.9944;1.0
3;90089850102432;250.0;1217.6514;1.0
3;90089850102432;250.0;1209.502;1.0
3;90089850102432;251.80151;1201.794;1.0
3;90089850102432;253.8495;1192.7524;1.0
3;90089850102432;255.86183;1182.6909;1.0
3;90089850102432;259.67722;1170.1298;1.0
3;90089850102432;266.38956;1155.2208;1.0
1;90090032088057;279.97897;1133.5315;1.0
1;90090032088057;299.84717;1102.6769;1.0
1;90090032088057;326.4259;1069.9114;1.0
1;90090032088057;356.31097;1035.9142;1.0
1;90090032088057;384.38202;1005.74243;1.0
1;90090032088057;411.6026;978.3974;1.0
1;90090032088057;436.64224;955.2446;1.0
1;90090032088057;462.6366;933.1536;1.0
1;90090032088057;486.6257;912.25977;1.0
1;90090032088057;508.0475;891.9525;1.0
1;90090032088057;524.02405;875.97595;1.0
4;90090530506026;534.597;865.403;1.0
4;90090530506026;540.6722;860.21857;1.0
4;90090530506026;543.90076;858.09924;1.0
4;90090530506026;545.8976;856.1024;1.0
4;90090530506026;547.85175;856.0;1.0
4;90090530506026;549.85614;856.0;1.0
4;90090530506026;551.86847;855.0;1.0
4;90090530506026;552.5;855.0;1.0
4;90090530506026;552.0;855.0;1.0
4;90090530506026;552.0;855.0;1.0
4;90090530506026;552.0;855.9427;1.0
4;90090530506026;552.0;857.8501;1.0
4;90090530506026;552.0;860.6536;1.0
4;90090530506026;552.0;863.8104;1.0
4;90090530506026;552.0;866.77563;1.0
4;90090530506026;552.0;869.7818;1.0
4;90090530506026;552.0;872.74;1.0
4;90090530506026;552.0;876.8314;1.0
4;90090530506026;552.87994;882.63983;1.0
4;90090530506026;553.0;889.6317;1.0
4;90090530506026;554.0;897.5353;1.0
4;90090530506026;554.0;909.371;1.0
4;90090530506026;553.1284;922.1009;1.0
4;90090530506026;551.107;940.93;1.0
4;90090530506026;547.1907;962.9513;1.0
4;90090530506026;543.1615;984.19244;1.0
4;90090530506026;539.16266;1005.1054;1.0
7;90090847057588;536.09503;1026.0494;1.0
7;90090847057588;534.09717;1045.1256;1.0
7;90090847057588;533.0;1059.1741;1.0
7;90090847057588;533.0;1070.4518;1.0
7;90090847057588;533.0;1081.2916;1.0
7;90090847057588;533.0;1092.495;1.0
7;90090847057588;533.0;1103.5566;1.0
7;90090847057588;533.0;1113.5824;1.0
7;90090847057588;533.0;1122.5349;1.0
7;90090847057588;533.0;1132.4968;1.0
7;90090847057588;534.8996;1145.297;1.0
7;90090847057588;536.86084;1161.7474;1.0
7;90090847057588;537.8868;1179.0941;1.0
7;90090847057588;539.0;1195.9246;1.0
7;90090847057588;540.9018;1215.9199;1.0
7;90090847057588;542.88806;1237.7689;1.0
7;90090847057588;544.0;1256.222;1.0
7;90090847057588;544.0;1269.4152;1.0
7;90090847057588;544.0;1278.5698;1.0
0;90091295538578;544.0;1285.7072;1.0
0;90091295538578;544.0;1292.7094;1.0
0;90091295538578;544.0;1300.6075;1.0
0;90091295538578;544.0;1306.6775;1.0
0;90091295538578;544.0;1311.7839;1.0
0;90091295538578;544.0;1314.9192;1.0
0;90091295538578;544.0;1316.9163;1.0
0;90091295538578;544.0;1318.5;1.0
0;90091295538578;543.14825;1317.1482;1.0
0;90091295538578;541.0982;1315.0983;1.0
0;90091295538578;539.096;1310.288;1.0
0;90091295538578;535.1895;1304.2843;1.0
0;90091295538578;530.3057;1296.4076;1.0
0;90091295538578;523.4303;1284.7529;1.0
0;90091295538578;512.6915;1264.2842;1.0
0;90091295538578;490.37558;1222.5396;1.0
0;90091295538578;461.8421;1166.5614;1.0
0;90091295538578;429.28976;1105.3102;1.0
0;90091295538578;397.68167;1044.2512;1.0
0;90091295538578;367.49066;989.58386;1.0
0;90091295538578;340.37735;940.5428;1.0
0;90091295538578;313.58078;891.91833;1.0
0;90091295538578;289.13766;847.0972;1.0
2;90091727814723;267.83774;804.6755;1.0
2;90091727814723;253.50986;774.1897;1.0
2;90091727814723;244.37561;753.84515;1.0
2;90091727814723;239.20615;741.5154;1.0
2;90091727814723;237.11662;735.2332;1.0
2;90091727814723;237.0;732.13257;1.0
2;90091727814723;237.0;730.5;1.0
2;90091727814723;237.0;732.87805;1.0
2;90091727814723;238.87645;735.7529;1.0
2;90091727814723;241.79543;739.7954;1.0
2;90091727814723;246.67468;743.78314;1.0
2;90091727814723;255.437;749.6622;1.0
2;90091727814723;269.16513;755.68695;1.0
2;90091727814723;290.3925;761.59814;1.0
2;90091727814723;320.64835;767.7466;1.0
2;90091727814723;360.0713;773.7245;1.0
2;90091727814723;405.78656;779.7113;1.0
2;90091727814723;453.5436;783.7953;1.0
2;90091727814723;501.67313;787.8061;1.0
2;90091727814723;552.1929;790.8877;1.0
2;90091727814723;603.51056;792.0;1.0
2;90091727814723;657.08936;792.0;1.0
2;90091727814723;707.80414;792.8722;1.0
2;90091727814723;755.14453;795.8313;1.0
5;90092076564827;791.73956;800.7637;1.0
5;90092076564827;817.891;805.79834;1.0
5;90092076564827;832.53094;808.9218;1.0
5;90092076564827;837.8288;810.91437;1.0
5;90092076564827;839.5;811.0;1.0
5;90092076564827;839.0;811.0;1.0
5;90092076564827;836.1014;811.0;1.0
5;90092076564827;835.03845;811.0;1.0
5;90092076564827;834.5135;811.0;1.0
5;90092076564827;834.0;812.88715;1.0
5;90092076564827;834.0;814.8988;1.0
5;90092076564827;834.0;818.83575;1.0
5;90092076564827;834.0;824.7006;1.0
5;90092076564827;834.0;831.6326;1.0
5;90092076564827;833.0;841.3649;1.0
5;90092076564827;831.121;859.54803;1.0
5;90092076564827;828.19135;900.7035;1.0
5;90092076564827;824.1698;958.5376;1.0
5;90092076564827;823.0;1019.56067;1.0
8;90092193076963;823.0;1068.9841;1.0
8;90092193076963;824.9027;1108.2488;1.0
8;90092193076963;827.9111;1143.4883;1.0
8;90092193076963;831.85333;1181.5332;1.0
8;90092193076963;836.8263;1225.0024;1.0
8;90092193076963;839.8925;1267.6349;1.0
8;90092193076963;842.88226;1304.9985;1.0
