number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;90052653939686;568.0;818.2592;1.0
0;90052653939686;564.0883;786.4415;1.0
0;90052653939686;559.0;763.10913;1.0
0;90052653939686;559.0;761.1211;1.0
0;90052653939686;559.0;760.0;1.0
0;90052653939686;559.0;760.0;1.0
0;90052653939686;264.0;760.0;1.0
3;90052786198072;264.0;760.0;1.0
3;90052786198072;264.0;760.0;1.0
3;90052786198072;265.0;787.8694;1.0
3;90052786198072;266.86856;837.0571;1.0
3;90052786198072;268.84595;910.8382;1.0
3;90052786198072;272.69263;994.238;1.0
6;90052867052447;276.7539;1076.0784;1.0
6;90052867052447;281.57965;1144.3762;1.0
6;90052867052447;285.79022;1198.4828;1.0
6;90052867052447;290.75623;1239.6841;1.0
6;90052867052447;295.65375;1270.3842;1.0
7;90053133707603;301.58746;1295.3499;1.0
7;90053133707603;310.49634;1317.9927;1.0
7;90053133707603;323.19864;1335.0841;1.0
7;90053133707603;339.90814;1347.2721;1.0
7;90053133707603;356.0216;1354.633;1.0
7;90053133707603;370.04285;1356.0;1.0
7;90053133707603;381.36102;1355.1278;1.0
7;90053133707603;390.5541;1353.1115;1.0
7;90053133707603;400.47995;1350.104;1.0
7;90053133707603;410.35883;1347.2565;1.0
7;90053133707603;421.28473;1343.2861;1.0
7;90053133707603;431.2545;1339.2982;1.0
7;90053133707603;439.42938;1337.1427;1.0
7;90053133707603;445.44122;1333.3726;1.0
7;90053133707603;451.49152;1329.339;1.0
7;90053133707603;459.532;1325.234;1.0
4;90053350345780;467.52493;1319.3563;1.0
4;90053350345780;477.44406;1311.4447;1.0
4;90053350345780;486.56274;1302.4373;1.0
4;90053350345780;494.54398;1293.456;1.0
4;90053350345780;501.6814;1285.4248;1.0
4;90053350345780;507.55112;1277.5985;1.0
4;90053350345780;514.53784;1268.5776;1.0
4;90053350345780;522.5439;1255.7982;1.0
4;90053350345780;532.49255;1238.9135;1.0
4;90053350345780;541.5997;1218.1008;1.0
4;90053350345780;548.6641;1194.3435;1.0
4;90053350345780;552.7433;1170.5403;1.0
4;90053350345780;554.86914;1149.3088;1.0
1;90053533927342;556.0;1128.9897;1.0
1;90053533927342;556.0;1106.1586;1.0
1;90053533927342;556.0;1081.2887;1.0
1;90053533927342;556.0;1051.583;1.0
1;90053533927342;556.0;1017.6097;1.0
1;90053533927342;555.1032;985.6516;1.0
1;90053533927342;553.0915;957.281;1.0
1;90053533927342;551.09265;933.01886;1.0
1;90053533927342;549.1268;913.2676;1.0
1;90053533927342;549.0;893.33167;1.0
1;90053533927342;551.7903;873.0486;1.0
2;90053765202863;559.55005;853.12494;1.0
2;90053765202863;567.4863;833.2842;1.0
2;90053765202863;575.4875;817.897;1.0
2;90053765202863;583.5742;807.5322;1.0
2;90053765202863;591.6102;799.3898;1.0
2;90053765202863;601.5014;791.39886;1.0
2;90053765202863;613.4002;785.29987;1.0
2;90053765202863;626.28064;780.2055;1.0
2;90053765202863;643.12415;776.19464;1.0
2;90053765202863;663.98267;772.185;1.0
2;90053765202863;685.65186;770.12256;1.0
2;90053765202863;704.6655;768.14825;1.0
2;90053765202863;723.0271;768.0;1.0
2;90053765202863;741.0284;768.0;1.0
5;90054031909842;760.17993;769.91797;1.0
5;90054031909842;781.10645;771.91876;1.0
5;90054031909842;804.9259;774.821;1.0
5;90054031909842;828.9522;780.73804;1.0
5;90054031909842;849.12866;787.61273;1.0
5;90054031909842;863.3936;794.6968;1.0
5;90054031909842;870.76215;800.76215;1.0
5;90054031909842;874.7931;807.5861;1.0
5;90054031909842;878.6444;818.7555;1.0
5;90054031909842;882.794;838.86694;1.0
5;90054031909842;886.7447;867.95764;1.0
5;90054031909842;888.0;902.079;1.0
5;90054031909842;887.117;935.1279;1.0
5;90054031909842;882.2567;964.8019;1.0
5;90054031909842;876.25604;988.97577;1.0
5;90054031909842;870.4395;1017.65576;1.0
8;90054198900415;866.1999;1057.8014;1.0
8;90054198900415;865.0;1107.5809;1.0
8;90054198900415;865.91223;1157.8938;1.0
8;90054198900415;866.0;1193.7351;1.0
8;90054198900415;866.0;1215.2141;1.0
8;90054198900415;866.0;1230.3923;1.0
8;90054198900415;866.0;1241.5665;1.0
8;90054198900415;866.0;1252.4103;1.0
8;90054198900415;866.0;1265.3058;1.0
8;90054198900415;866.0;1283.8519;1.0
