number_of_activated_point;timestamp;xpoint;ypoint;pressure
8;380095334375913;523.0;1289.4056;1.0
8;380095334375913;523.0;1313.7535;1.0
8;380095334375913;522.0954;1323.8092;1.0
8;380095334375913;522.0;1326.8998;1.0
8;380095334375913;522.0;1330.0;1.0
8;380095334375913;874.0;1385.0;1.0
5;380095534951851;874.0;1385.0;1.0
5;380095534951851;867.35077;1367.9021;1.0
5;380095534951851;860.15045;1335.8025;1.0
5;380095534951851;858.095;1303.6146;1.0
5;380095534951851;856.0994;1269.6898;1.0
5;380095534951851;853.0911;1237.4583;1.0
5;380095534951851;849.1752;1205.4016;1.0
5;380095534951851;847.08386;1172.4257;1.0
5;380095534951851;846.0;1133.7728;1.0
2;380095684092944;846.9511;1091.0751;1.0
2;380095684092944;848.9438;1046.2362;1.0
2;380095684092944;850.0;1008.7377;1.0
2;380095684092944;850.0;979.52014;1.0
2;380095684092944;850.0;955.95465;1.0
2;380095684092944;850.0;931.6863;1.0
2;380095684092944;850.9438;906.73065;1.0
2;380095684092944;851.0;879.43085;1.0
2;380095684092944;851.0;854.7137;1.0
1;380096100638517;849.0488;835.4396;1.0
1;380096100638517;847.035;819.27954;1.0
1;380096100638517;843.07227;804.25287;1.0
1;380096100638517;839.19653;791.58966;1.0
1;380096100638517;835.2542;781.6355;1.0
1;380096100638517;830.31323;773.41766;1.0
1;380096100638517;825.2858;767.2858;1.0
1;380096100638517;821.189;763.189;1.0
1;380096100638517;817.1868;759.1868;1.0
1;380096100638517;812.18994;755.18994;1.0
1;380096100638517;808.1933;751.1933;1.0
1;380096100638517;804.21826;747.21826;1.0
1;380096100638517;798.26416;744.0881;1.0
1;380096100638517;793.36523;742.12177;1.0
1;380096100638517;786.5529;740.13824;1.0
1;380096100638517;777.70624;740.0;1.0
1;380096100638517;764.043;741.851;1.0
1;380096100638517;746.7667;743.9042;1.0
1;380096100638517;729.10406;746.75464;1.0
1;380096100638517;711.96246;750.78613;1.0
1;380096100638517;693.89606;754.80084;1.0
1;380096100638517;672.87213;759.84143;1.0
1;380096100638517;648.11816;764.74194;1.0
1;380096100638517;624.01117;768.6648;1.0
1;380096100638517;601.2772;770.0;1.0
4;380096498187111;584.5777;770.0;1.0
4;380096498187111;573.4752;768.09503;1.0
4;380096498187111;563.3981;766.0796;1.0
4;380096498187111;555.33655;764.0841;1.0
4;380096498187111;547.44055;762.1101;1.0
4;380096498187111;539.3278;760.082;1.0
4;380096498187111;532.2684;758.0895;1.0
4;380096498187111;526.25195;756.084;1.0
4;380096498187111;522.1774;755.08875;1.0
4;380096498187111;518.1972;755.0;1.0
4;380096498187111;515.1268;755.0;1.0
4;380096498187111;513.08545;755.0;1.0
4;380096498187111;511.0943;755.0;1.0
4;380096498187111;509.126;755.0;1.0
4;380096498187111;507.10742;755.0;1.0
4;380096498187111;505.1137;755.8863;1.0
4;380096498187111;504.0;760.60236;1.0
4;380096498187111;504.0;775.026;1.0
4;380096498187111;502.1194;800.2095;1.0
4;380096498187111;500.1599;839.6421;1.0
4;380096498187111;497.20056;890.3928;1.0
4;380096498187111;494.103;939.5281;1.0
4;380096498187111;494.0;987.1104;1.0
4;380096498187111;494.90802;1030.0686;1.0
7;380096631570288;498.8099;1067.2891;1.0
7;380096631570288;504.74655;1105.3104;1.0
7;380096631570288;511.581;1143.0096;1.0
7;380096631570288;518.6181;1179.2815;1.0
7;380096631570288;523.7914;1210.4354;1.0
7;380096631570288;526.8675;1236.2771;1.0
7;380096631570288;528.0;1260.9207;1.0
7;380096631570288;528.0;1281.6886;1.0
