number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;380097732353048;528.0;1299.1475;1.0
0;380097732353048;528.0;1312.417;1.0
0;380097732353048;528.0;1342.7832;1.0
0;380097732353048;528.0;1344.0;1.0
0;380097732353048;234.0;750.0;1.0
3;380097910542891;234.0;750.0;1.0
3;380097910542891;234.91374;760.9649;1.0
3;380097910542891;236.91919;786.9495;1.0
3;380097910542891;237.92908;820.7235;1.0
3;380097910542891;238.0;864.0956;1.0
3;380097910542891;239.89117;915.1706;1.0
3;380097910542891;241.0;968.0573;1.0
3;380097910542891;242.0;1017.8006;1.0
6;380098059833256;242.8786;1061.5719;1.0
6;380098059833256;243.0;1097.1085;1.0
6;380098059833256;243.0;1129.1458;1.0
6;380098059833256;244.90169;1159.5254;1.0
6;380098059833256;246.85445;1189.8168;1.0
6;380098059833256;250.75322;1218.2726;1.0
6;380098059833256;254.67177;1243.8665;1.0
6;380098059833256;259.71432;1267.4288;1.0
6;380098059833256;263.7506;1287.753;1.0
7;380098374216381;267.77158;1306.9722;1.0
7;380098374216381;272.75354;1324.8909;1.0
7;380098374216381;277.65244;1340.189;1.0
7;380098374216381;281.7882;1352.3646;1.0
7;380098374216381;285.76242;1363.4061;1.0
7;380098374216381;289.77594;1372.5519;1.0
7;380098374216381;293.77634;1379.6646;1.0
7;380098374216381;296.88983;1385.6694;1.0
7;380098374216381;298.90112;1390.8022;1.0
7;380098374216381;300.89398;1393.894;1.0
7;380098374216381;303.8114;1395.9056;1.0
7;380098374216381;308.6493;1397.0;1.0
7;380098374216381;314.59238;1397.0;1.0
7;380098374216381;324.4081;1397.0;1.0
7;380098374216381;339.4283;1396.1747;1.0
7;380098374216381;364.24136;1392.5518;1.0
7;380098374216381;404.22488;1383.858;1.0
7;380098374216381;451.7654;1373.8822;1.0
7;380098374216381;494.089;1367.2123;1.0
4;380098722959089;522.6323;1366.0;1.0
4;380098722959089;541.18066;1366.0;1.0
4;380098722959089;551.5764;1366.0;1.0
4;380098722959089;556.7594;1366.0;1.0
4;380098722959089;559.85425;1366.0;1.0
4;380098722959089;561.89526;1365.1047;1.0
4;380098722959089;563.0;1363.1239;1.0
4;380098722959089;563.0;1361.1556;1.0
4;380098722959089;563.0;1359.11;1.0
4;380098722959089;563.0;1357.1356;1.0
4;380098722959089;563.0;1354.256;1.0
4;380098722959089;563.0;1348.3794;1.0
4;380098722959089;563.0;1339.5725;1.0
4;380098722959089;563.0;1327.7345;1.0
4;380098722959089;563.0;1316.0979;1.0
4;380098722959089;563.0;1301.0585;1.0
4;380098722959089;563.0;1279.4518;1.0
4;380098722959089;563.0;1254.324;1.0
4;380098722959089;562.1166;1223.0986;1.0
4;380098722959089;558.1893;1182.0823;1.0
4;380098722959089;551.49493;1133.9695;1.0
1;380098806675704;543.373;1079.611;1.0
1;380098806675704;537.32056;1018.4193;1.0
1;380098806675704;533.2259;951.72687;1.0
1;380098806675704;531.0936;889.7154;1.0
1;380098806675704;531.0;839.3663;1.0
