number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;380101975829713;809.1042;829.2501;1.0
6;380101975829713;807.09314;806.93115;1.0
6;380101975829713;801.0;751.4855;1.0
6;380101975829713;801.0;742.4561;1.0
6;380101975829713;801.0;730.09424;1.0
6;380101975829713;801.0;729.5;1.0
6;380101975829713;801.0;730.0;1.0
6;380101975829713;303.0;1384.0;1.0
4;380102162660911;303.0;1384.0;1.0
4;380102162660911;342.79214;1336.4667;1.0
4;380102162660911;372.37357;1295.3855;1.0
4;380102162660911;399.7873;1254.7725;1.0
4;380102162660911;425.81335;1214.9778;1.0
4;380102162660911;449.17133;1179.2806;1.0
4;380102162660911;471.16644;1145.2882;1.0
2;380102398749973;491.19183;1115.1315;1.0
2;380102398749973;509.4204;1090.7728;1.0
2;380102398749973;527.2951;1066.9398;1.0
2;380102398749973;544.27875;1046.8014;1.0
2;380102398749973;562.196;1025.8934;1.0
2;380102398749973;578.17365;1005.03296;1.0
2;380102398749973;594.3234;984.8457;1.0
2;380102398749973;613.1089;964.8911;1.0
2;380102398749973;634.88806;943.11194;1.0
2;380102398749973;657.73;921.1642;1.0
2;380102398749973;683.88684;897.0275;1.0
2;380102398749973;709.84766;874.97504;1.0
2;380102398749973;733.0624;855.76715;1.0
2;380102398749973;752.97815;840.7153;1.0
1;380102761603775;770.7314;826.9867;1.0
1;380102761603775;787.0563;812.82574;1.0
1;380102761603775;802.4514;800.4702;1.0
1;380102761603775;815.5764;788.4236;1.0
1;380102761603775;826.6294;777.3706;1.0
1;380102761603775;835.65753;768.34247;1.0
1;380102761603775;842.78076;762.21924;1.0
1;380102761603775;846.8512;758.1488;1.0
1;380102761603775;848.90594;756.09406;1.0
1;380102761603775;849.0;754.0968;1.0
1;380102761603775;849.0;752.1482;1.0
1;380102761603775;849.0;751.5;1.0
1;380102761603775;846.0688;752.0;1.0
1;380102761603775;841.244;752.0;1.0
1;380102761603775;831.66864;753.88855;1.0
1;380102761603775;813.2382;755.88745;1.0
1;380102761603775;775.74164;757.92084;1.0
1;380102761603775;720.76654;759.9012;1.0
1;380102761603775;672.95416;760.0;1.0
1;380102761603775;635.4739;759.1455;1.0
1;380102761603775;603.8597;757.12396;1.0
0;380102943811587;575.9666;753.1487;1.0
0;380102943811587;550.9663;747.22296;1.0
0;380102943811587;526.9089;741.22723;1.0
0;380102943811587;503.8798;735.47;1.0
0;380102943811587;479.92514;729.2523;1.0
0;380102943811587;457.0207;723.2552;1.0
0;380102943811587;433.02966;719.17163;1.0
0;380102943811587;407.00476;718.0;1.0
0;380102943811587;381.34012;718.0;1.0
0;380102943811587;355.84512;719.8581;1.0
0;380102943811587;332.8105;723.8379;1.0
8;380103591204816;313.80923;725.9101;1.0
8;380103591204816;297.58182;727.92725;1.0
8;380103591204816;283.45584;729.9349;1.0
8;380103591204816;271.45267;731.92456;1.0
8;380103591204816;259.47928;734.9201;1.0
8;380103591204816;249.39919;736.92017;1.0
8;380103591204816;241.31543;738.92114;1.0
8;380103591204816;233.45683;740.8858;1.0
8;380103591204816;227.28374;742.9054;1.0
8;380103591204816;221.31142;744.8962;1.0
8;380103591204816;217.34438;746.8278;1.0
8;380103591204816;215.11166;748.88837;1.0
8;380103591204816;215.0;750.917;1.0
8;380103591204816;215.95122;751.0;1.0
8;380103591204816;218.72343;752.8617;1.0
8;380103591204816;224.61145;754.0;1.0
8;380103591204816;230.55498;754.0;1.0
8;380103591204816;237.57544;754.89386;1.0
8;380103591204816;248.52632;757.8421;1.0
8;380103591204816;264.1087;767.4058;1.0
8;380103591204816;287.64618;785.85443;1.0
8;380103591204816;319.71475;814.9687;1.0
8;380103591204816;357.20782;853.1135;1.0
8;380103591204816;397.8867;894.73846;1.0
8;380103591204816;437.7214;939.36163;1.0
8;380103591204816;474.6648;985.1459;1.0
8;380103591204816;505.74857;1027.848;1.0
8;380103591204816;533.77747;1067.3073;1.0
8;380103591204816;559.47516;1098.2405;1.0
8;380103591204816;582.8759;1124.7738;1.0
8;380103591204816;605.50024;1145.7502;1.0
8;380103591204816;630.8011;1166.9856;1.0
8;380103591204816;655.5097;1187.758;1.0
8;380103591204816;679.22327;1207.5194;1.0
8;380103591204816;702.8044;1225.1305;1.0
8;380103591204816;724.6903;1241.0475;1.0
8;380103591204816;746.5575;1255.082;1.0
8;380103591204816;766.11554;1268.4104;1.0
8;380103591204816;781.0753;1279.3395;1.0
