number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;378633183220745;770.9455;1034.4728;1.0
0;378633183220745;786.24133;1041.6749;1.0
0;378633183220745;798.3749;1047.6874;1.0
0;378633183220745;826.7302;1057.91;1.0
0;378633183220745;832.7663;1059.9221;1.0
0;378633183220745;841.0;1063.0;1.0
0;378633183220745;231.0;821.0;1.0
4;378633492078609;231.0;821.0;1.0
4;378633492078609;231.0;821.0;1.0
4;378633492078609;260.2717;822.76953;1.0
4;378633492078609;292.78482;830.34845;1.0
4;378633492078609;332.74634;844.7605;1.0
4;378633492078609;379.35883;862.6346;1.0
4;378633492078609;431.19888;882.538;1.0
4;378633492078609;483.14795;903.7451;1.0
4;378633492078609;528.1667;926.51587;1.0
4;378633492078609;563.5668;947.0445;1.0
4;378633492078609;585.02155;962.23895;1.0
4;378633492078609;597.18414;974.021;1.0
4;378633492078609;606.26843;984.0855;1.0
4;378633492078609;613.5052;991.5052;1.0
2;378633703908036;619.71423;996.8095;1.0
2;378633703908036;623.79236;999.8962;1.0
2;378633703908036;625.90704;1001.0;1.0
2;378633703908036;627.89496;1001.0;1.0
2;378633703908036;631.74646;999.1268;1.0
2;378633703908036;635.8158;994.27637;1.0
2;378633703908036;642.54333;985.5708;1.0
2;378633703908036;658.7737;971.10364;1.0
2;378633703908036;683.49976;949.2695;1.0
2;378633703908036;708.2102;926.6406;1.0
2;378633703908036;730.86676;905.13324;1.0
2;378633703908036;750.015;887.87555;1.0
2;378633703908036;764.1476;873.8524;1.0
1;378634121595172;775.5262;860.56854;1.0
1;378634121595172;784.6272;849.466;1.0
1;378634121595172;791.6474;840.47015;1.0
1;378634121595172;797.6367;832.4844;1.0
1;378634121595172;801.69006;826.4649;1.0
1;378634121595172;804.89905;821.20197;1.0
1;378634121595172;806.90216;817.1957;1.0
1;378634121595172;807.0;813.1908;1.0
1;378634121595172;807.0;809.2647;1.0
1;378634121595172;805.1972;807.1972;1.0
1;378634121595172;803.1199;804.1199;1.0
1;378634121595172;800.1895;802.0948;1.0
1;378634121595172;795.5799;800.1933;1.0
1;378634121595172;787.5495;798.1374;1.0
1;378634121595172;779.5376;796.1344;1.0
1;378634121595172;771.5057;795.0;1.0
1;378634121595172;762.37445;795.0;1.0
1;378634121595172;752.60077;795.0;1.0
1;378634121595172;740.57227;795.0;1.0
1;378634121595172;726.6529;795.0;1.0
1;378634121595172;712.9145;795.0;1.0
1;378634121595172;697.9157;795.0;1.0
1;378634121595172;677.96643;796.8361;1.0
1;378634121595172;648.51953;798.8425;1.0
1;378634121595172;622.15106;801.82074;1.0
6;378636445326994;602.857;803.8929;1.0
6;378636445326994;591.49615;805.90076;1.0
6;378636445326994;583.383;807.90424;1.0
6;378636445326994;577.29425;808.0;1.0
6;378636445326994;573.1736;808.0;1.0
6;378636445326994;569.1863;808.0;1.0
6;378636445326994;565.1808;808.0;1.0
6;378636445326994;561.1915;808.0;1.0
6;378636445326994;558.11487;808.0;1.0
6;378636445326994;555.1745;808.0;1.0
6;378636445326994;553.14374;808.0;1.0
6;378636445326994;551.092;808.0;1.0
6;378636445326994;549.10535;808.0;1.0
6;378636445326994;547.1234;809.0;1.0
6;378636445326994;545.0858;809.0;1.0
6;378636445326994;543.5;809.0;1.0
6;378636445326994;544.0;810.0;1.0
6;378636445326994;544.0;811.0;1.0
6;378636445326994;544.0;812.0;1.0
6;378636445326994;543.0;812.0;1.0
6;378636445326994;542.0;813.5;1.0
6;378636445326994;542.0;814.0;1.0
6;378636445326994;542.0;815.93774;1.0
6;378636445326994;542.0;816.4722;1.0
6;378636445326994;541.0;817.5;1.0
6;378636445326994;541.0;818.0;1.0
6;378636445326994;540.04865;819.0;1.0
6;378636445326994;540.0;820.5;1.0
6;378636445326994;538.5;821.0;1.0
6;378636445326994;538.1408;822.8592;1.0
6;378636445326994;538.0;823.9509;1.0
6;378636445326994;537.1182;825.0;1.0
6;378636445326994;537.0;826.84875;1.0
6;378636445326994;536.0;828.8809;1.0
6;378636445326994;536.0;830.86755;1.0
6;378636445326994;536.0;832.8951;1.0
6;378636445326994;536.0;834.90375;1.0
6;378636445326994;535.1052;836.8948;1.0
6;378636445326994;534.087;838.913;1.0
6;378636445326994;534.0;840.9116;1.0
6;378636445326994;533.0;842.8847;1.0
6;378636445326994;533.0;844.9141;1.0
6;378636445326994;533.0;846.9042;1.0
6;378636445326994;531.5;847.0;1.0
6;378636445326994;532.0;848.41986;1.0
6;378636445326994;531.0;848.8977;1.0
6;378636445326994;529.5;849.0;1.0
6;378636445326994;530.0;850.42346;1.0
6;378636445326994;530.0;851.4264;1.0
6;378636445326994;530.0;853.5;1.0
6;378636445326994;530.0;854.36615;1.0
6;378636445326994;530.0;855.4146;1.0
6;378636445326994;529.0;856.8844;1.0
6;378636445326994;529.0;857.90405;1.0
6;378636445326994;529.0;859.88196;1.0
6;378636445326994;528.09595;861.0;1.0
6;378636445326994;528.0;862.88086;1.0
6;378636445326994;527.085;864.915;1.0
6;378636445326994;527.0;866.8885;1.0
6;378636445326994;526.0;868.87476;1.0
6;378636445326994;526.0;870.8644;1.0
6;378636445326994;525.0;871.8712;1.0
6;378636445326994;525.0;873.89874;1.0
6;378636445326994;523.1184;875.0;1.0
6;378636445326994;522.0961;876.9039;1.0
6;378636445326994;521.1132;878.8868;1.0
6;378636445326994;520.0923;880.9077;1.0
6;378636445326994;519.0;882.8742;1.0
6;378636445326994;517.1496;884.8504;1.0
6;378636445326994;517.0;886.8666;1.0
6;378636445326994;516.0;888.8691;1.0
6;378636445326994;514.1495;890.8505;1.0
6;378636445326994;513.0;892.8663;1.0
6;378636445326994;511.11484;894.8852;1.0
6;378636445326994;509.09644;896.90356;1.0
6;378636445326994;507.12442;899.75116;1.0
6;378636445326994;506.0;902.818;1.0
6;378636445326994;504.11008;905.88995;1.0
6;378636445326994;502.13916;908.86084;1.0
6;378636445326994;501.0;912.7673;1.0
6;378636445326994;499.11438;916.77124;1.0
6;378636445326994;497.09198;919.908;1.0
6;378636445326994;495.09055;923.8189;1.0
6;378636445326994;493.17194;926.82806;1.0
