number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;378655679863809;804.0;1310.6129;1.0
2;378655679863809;809.0;1356.8358;1.0
2;378655679863809;809.0;1361.9196;1.0
2;378655679863809;809.0;1362.5;1.0
2;378655679863809;813.0;1360.0;1.0
2;378655679863809;853.0;804.0;1.0
4;378656010621257;853.0;804.0;1.0
4;378656010621257;853.0;804.0;1.0
4;378656010621257;853.0;804.0;1.0
4;378656010621257;833.6445;815.5704;1.0
4;378656010621257;815.935;826.37665;1.0
4;378656010621257;796.54663;840.6174;1.0
4;378656010621257;772.8277;860.4334;1.0
4;378656010621257;739.73315;889.47076;1.0
4;378656010621257;707.0618;918.1959;1.0
4;378656010621257;682.12103;940.08276;1.0
4;378656010621257;665.9061;954.2233;1.0
4;378656010621257;654.6241;963.50073;1.0
4;378656010621257;647.2819;969.7181;1.0
4;378656010621257;641.3096;973.79364;1.0
4;378656010621257;636.24347;977.75653;1.0
4;378656010621257;632.25885;981.74115;1.0
4;378656010621257;627.41034;985.72644;1.0
4;378656010621257;622.2534;990.7466;1.0
0;378656557683028;617.1813;996.72815;1.0
0;378656557683028;612.24475;1002.75525;1.0
0;378656557683028;607.2074;1008.7926;1.0
0;378656557683028;601.212;1015.71735;1.0
0;378656557683028;593.3616;1025.548;1.0
0;378656557683028;585.4808;1037.2788;1.0
0;378656557683028;577.3676;1051.3566;1.0
0;378656557683028;569.39655;1063.4052;1.0
0;378656557683028;563.22437;1072.7008;1.0
0;378656557683028;557.3241;1078.6759;1.0
0;378656557683028;553.21924;1082.7808;1.0
0;378656557683028;549.2605;1084.8698;1.0
0;378656557683028;545.2433;1086.8783;1.0
0;378656557683028;541.24414;1087.0;1.0
0;378656557683028;536.3814;1087.0;1.0
0;378656557683028;531.54083;1086.1803;1.0
0;378656557683028;527.1929;1083.1929;1.0
0;378656557683028;522.33325;1079.3333;1.0
0;378656557683028;516.30225;1072.403;1.0
0;378656557683028;510.22897;1064.3053;1.0
0;378656557683028;504.3294;1055.549;1.0
0;378656557683028;499.19095;1045.4774;1.0
0;378656557683028;493.28918;1035.4819;1.0
0;378656557683028;479.8615;1017.1846;1.0
0;378656557683028;460.21722;991.5824;1.0
0;378656557683028;442.48935;969.65485;1.0
0;378656557683028;426.93005;952.93005;1.0
0;378656557683028;415.37424;939.4491;1.0
0;378656557683028;405.6306;929.6306;1.0
