number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;378685535545256;319.8169;1140.8169;1.0
0;378685535545256;308.4384;1129.4384;1.0
0;378685535545256;254.69981;1079.6998;1.0
0;378685535545256;244.40811;1069.4081;1.0
0;378685535545256;231.34325;1057.2289;1.0
0;378685535545256;218.08542;1049.0;1.0
0;378685535545256;218.0;1049.0;1.0
0;378685535545256;212.0;790.0;1.0
4;378685908280985;212.0;790.0;1.0
4;378685908280985;212.0;790.0;1.0
4;378685908280985;212.0;790.0;1.0
4;378685908280985;225.61589;799.72565;1.0
4;378685908280985;248.80638;817.1048;1.0
4;378685908280985;271.53522;834.8016;1.0
4;378685908280985;292.78546;852.9069;1.0
4;378685908280985;314.55276;870.8159;1.0
4;378685908280985;339.3918;889.88666;1.0
4;378685908280985;365.92746;907.66766;1.0
4;378685908280985;392.81128;924.2685;1.0
4;378685908280985;412.6907;936.12714;1.0
4;378685908280985;427.08292;946.2358;1.0
4;378685908280985;437.2934;955.2934;1.0
4;378685908280985;445.40762;964.40765;1.0
4;378685908280985;452.63174;972.509;1.0
4;378685908280985;458.6976;980.5968;1.0
4;378685908280985;463.82126;988.6425;1.0
4;378685908280985;467.78442;994.67664;1.0
2;378686373407912;471.78833;1000.6825;1.0
2;378686373407912;475.8203;1004.8203;1.0
2;378686373407912;479.7774;1008.7774;1.0
2;378686373407912;485.6781;1012.7854;1.0
2;378686373407912;491.6077;1016.73846;1.0
2;378686373407912;497.47705;1020.65137;1.0
2;378686373407912;503.7139;1024.8093;1.0
2;378686373407912;508.8166;1027.9083;1.0
2;378686373407912;512.7983;1029.8992;1.0
2;378686373407912;515.89764;1030.0;1.0
2;378686373407912;519.7137;1030.0;1.0
2;378686373407912;523.81934;1029.0903;1.0
2;378686373407912;527.76044;1027.1198;1.0
2;378686373407912;532.6033;1024.2645;1.0
2;378686373407912;538.54126;1019.45874;1.0
2;378686373407912;546.41235;1013.44073;1.0
2;378686373407912;557.1036;1004.747;1.0
2;378686373407912;577.72784;990.84814;1.0
2;378686373407912;604.432;973.008;1.0
2;378686373407912;629.7584;956.8277;1.0
2;378686373407912;651.9357;941.745;1.0
2;378686373407912;668.8648;928.8514;1.0
2;378686373407912;682.97614;917.02386;1.0
2;378686373407912;695.3036;905.5803;1.0
2;378686373407912;706.15173;895.84827;1.0
2;378686373407912;717.2117;885.6569;1.0
2;378686373407912;729.1681;873.8319;1.0
2;378686373407912;743.0317;859.9683;1.0
1;378686987818172;758.2481;843.85925;1.0
1;378686987818172;771.3544;828.75323;1.0
1;378686987818172;782.48267;815.6208;1.0
1;378686987818172;789.6864;805.5227;1.0
1;378686987818172;794.7668;797.4664;1.0
1;378686987818172;798.7812;791.32825;1.0
1;378686987818172;800.9095;787.18097;1.0
1;378686987818172;802.0;784.0924;1.0
1;378686987818172;802.0;782.101;1.0
1;378686987818172;802.0;780.1183;1.0
1;378686987818172;802.0;778.1366;1.0
1;378686987818172;802.0;776.1034;1.0
1;378686987818172;801.19995;774.19995;1.0
1;378686987818172;799.14294;772.14294;1.0
1;378686987818172;796.26953;771.0;1.0
1;378686987818172;791.4515;771.0;1.0
1;378686987818172;785.3931;771.0;1.0
1;378686987818172;779.3979;771.0;1.0
1;378686987818172;773.3347;771.0;1.0
1;378686987818172;765.4628;771.0;1.0
1;378686987818172;756.5723;771.0;1.0
1;378686987818172;746.4843;772.90314;1.0
1;378686987818172;736.5794;774.0;1.0
1;378686987818172;727.689;774.0;1.0
1;378686987818172;718.87775;774.0;1.0
1;378686987818172;709.50024;774.89996;1.0
1;378686987818172;699.6113;776.0;1.0
1;378686987818172;690.4478;776.88806;1.0
1;378686987818172;681.4747;778.0;1.0
1;378686987818172;673.5012;779.0;1.0
1;378686987818172;665.42346;780.0;1.0
1;378686987818172;657.58734;781.0;1.0
1;378686987818172;649.52936;782.0;1.0
1;378686987818172;641.4947;782.87634;1.0
1;378686987818172;635.403;784.86566;1.0
1;378686987818172;627.48944;786.8776;1.0
1;378686987818172;619.3621;788.9095;1.0
6;378691241061660;611.4104;790.8974;1.0
6;378691241061660;603.4515;792.88715;1.0
6;378691241061660;595.41595;794.896;1.0
6;378691241061660;587.5377;796.86554;1.0
6;378691241061660;578.6394;798.87213;1.0
6;378691241061660;568.71967;801.8561;1.0
6;378691241061660;559.6199;804.84503;1.0
6;378691241061660;550.50946;806.8726;1.0
6;378691241061660;541.56464;808.8871;1.0
6;378691241061660;533.59326;810.8517;1.0
6;378691241061660;525.56415;812.85895;1.0
6;378691241061660;517.3333;814.9167;1.0
6;378691241061660;511.28638;816.90454;1.0
6;378691241061660;506.2829;818.0;1.0
6;378691241061660;502.27054;818.0;1.0
6;378691241061660;499.15546;818.0;1.0
6;378691241061660;497.11374;818.0;1.0
6;378691241061660;495.093;818.0;1.0
6;378691241061660;493.10123;818.0;1.0
6;378691241061660;491.08337;818.0;1.0
6;378691241061660;490.5;818.0;1.0
6;378691241061660;491.0;819.0;1.0
6;378691241061660;491.0;820.5;1.0
6;378691241061660;491.0;821.4212;1.0
6;378691241061660;491.0;822.87384;1.0
6;378691241061660;492.0;823.89343;1.0
6;378691241061660;492.95126;824.95123;1.0
6;378691241061660;494.84607;825.84607;1.0
6;378691241061660;496.87347;827.8735;1.0
6;378691241061660;498.85037;828.8504;1.0
6;378691241061660;500.5;829.0;1.0
6;378691241061660;501.89883;830.8988;1.0
6;378691241061660;503.0;831.8714;1.0
6;378691241061660;504.0;833.8908;1.0
6;378691241061660;504.89636;835.0;1.0
6;378691241061660;505.0;836.8966;1.0
6;378691241061660;505.0;837.95154;1.0
6;378691241061660;505.0;838.9364;1.0
6;378691241061660;505.0;839.9255;1.0
6;378691241061660;505.0;841.8314;1.0
6;378691241061660;505.0;843.8441;1.0
6;378691241061660;505.0;845.90607;1.0
6;378691241061660;505.0;847.877;1.0
6;378691241061660;505.0;849.8927;1.0
6;378691241061660;505.0;851.8708;1.0
6;378691241061660;505.0;853.89496;1.0
6;378691241061660;505.0;855.8685;1.0
6;378691241061660;505.0;857.85;1.0
6;378691241061660;505.0;859.8574;1.0
6;378691241061660;505.0;861.8435;1.0
6;378691241061660;503.14908;863.8509;1.0
6;378691241061660;501.12326;865.8767;1.0
6;378691241061660;500.0;867.9095;1.0
6;378691241061660;498.12534;869.87463;1.0
6;378691241061660;497.0;871.8798;1.0
6;378691241061660;495.5;873.5;1.0
6;378691241061660;494.5938;873.0;1.0
6;378691241061660;495.0;873.0;1.0
6;378691241061660;496.92532;873.0;1.0
6;378691241061660;498.89673;871.1033;1.0
6;378691241061660;500.9164;869.0836;1.0
6;378691241061660;502.90707;867.09296;1.0
6;378691241061660;505.7427;865.12866;1.0
6;378691241061660;509.75394;862.2461;1.0
6;378691241061660;515.5717;858.2855;1.0
6;378691241061660;521.67523;852.32477;1.0
6;378691241061660;527.66895;846.33105;1.0
6;378691241061660;533.7019;840.2981;1.0
6;378691241061660;539.7125;836.19165;1.0
6;378691241061660;543.76697;832.23303;1.0
6;378691241061660;547.82294;829.08856;1.0
6;378691241061660;551.8218;827.0891;1.0
6;378691241061660;555.8325;825.08374;1.0
6;378691241061660;559.7673;823.11633;1.0
6;378691241061660;563.7568;821.1216;1.0
6;378691241061660;565.86255;819.13745;1.0
6;378691241061660;567.86487;817.13513;1.0
6;378691241061660;569.8713;816.0;1.0
6;378691241061660;571.8943;816.0;1.0
6;378691241061660;572.0;816.0;1.0
6;378691241061660;572.9603;816.0;1.0
6;378691241061660;573.4843;816.0;1.0
6;378691241061660;574.0;816.0;1.0
6;378691241061660;571.1407;816.0;1.0
6;378691241061660;568.14197;816.929;1.0
6;378691241061660;561.36615;819.8169;1.0
6;378691241061660;553.34845;823.82574;1.0
6;378691241061660;542.2961;829.852;1.0
6;378691241061660;529.8138;837.535;1.0
6;378691241061660;517.54004;843.73;1.0
6;378691241061660;506.36874;849.77875;1.0
6;378691241061660;496.3326;855.8004;1.0
6;378691241061660;487.46704;859.7665;1.0
6;378691241061660;480.1801;862.93994;1.0
6;378691241061660;474.28427;864.9053;1.0
