number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;378734921837894;764.55444;1372.6287;1.0
2;378734921837894;784.8394;1387.9197;1.0
2;378734921837894;786.9137;1389.9137;1.0
2;378734921837894;789.0;1392.0;1.0
2;378734921837894;789.0;1392.0;1.0
2;378734921837894;789.0;1392.0;1.0
2;378734921837894;878.0;788.0;1.0
4;378735207770966;878.0;788.0;1.0
4;378735207770966;878.0;788.0;1.0
4;378735207770966;859.77716;796.6114;1.0
4;378735207770966;843.71576;804.64215;1.0
4;378735207770966;824.22546;815.2647;1.0
4;378735207770966;795.109;832.9883;1.0
4;378735207770966;750.9343;860.76904;1.0
4;378735207770966;707.05396;890.5996;1.0
4;378735207770966;665.41394;919.9581;1.0
4;378735207770966;633.22644;945.01886;1.0
4;378735207770966;609.16876;965.9375;1.0
4;378735207770966;592.4499;982.5501;1.0
4;378735207770966;580.70276;994.29724;1.0
3;378735490110081;573.34375;1001.65625;1.0
3;378735490110081;568.2193;1006.7807;1.0
3;378735490110081;564.19385;1010.80615;1.0
3;378735490110081;560.18555;1014.81445;1.0
3;378735490110081;556.1957;1018.8043;1.0
3;378735490110081;552.22437;1024.6635;1.0
3;378735490110081;546.2676;1030.7324;1.0
3;378735490110081;540.3575;1036.6426;1.0
3;378735490110081;536.2191;1041.7809;1.0
3;378735490110081;532.2779;1045.7222;1.0
3;378735490110081;527.4505;1047.8499;1.0
3;378735490110081;521.26984;1049.0;1.0
3;378735490110081;514.35333;1049.0;1.0
3;378735490110081;501.2719;1046.2826;1.0
3;378735490110081;459.63712;1034.9093;1.0
3;378735490110081;384.83246;1013.52606;1.0
3;378735490110081;327.59393;991.1889;1.0
0;378735806567424;298.29846;974.8263;1.0
0;378735806567424;285.47382;964.379;1.0
0;378735806567424;280.2018;958.30273;1.0
0;378735806567424;277.09277;952.2783;1.0
0;378735806567424;275.14603;947.43805;1.0
0;378735806567424;273.1003;941.30096;1.0
0;378735806567424;271.0827;935.2481;1.0
0;378735806567424;269.08353;928.3341;1.0
0;378735806567424;267.08914;921.3566;1.0
0;378735806567424;265.0982;914.3928;1.0
0;378735806567424;263.10205;907.4082;1.0
0;378735806567424;261.1052;901.3156;1.0
0;378735806567424;259.091;895.273;1.0
0;378735806567424;257.11575;891.2315;1.0
0;378735806567424;256.09204;887.1841;1.0
0;378735806567424;256.0;883.1842;1.0
