number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;378835461044209;548.77985;1314.7891;1.0
6;378835461044209;551.0;1338.6733;1.0
6;378835461044209;551.0;1344.7764;1.0
6;378835461044209;551.0;1355.9127;1.0
6;378835461044209;553.0;1357.0;1.0
6;378835461044209;553.0;1357.0;1.0
6;378835461044209;232.0;1353.0;1.0
7;378835623521553;232.0;1353.0;1.0
7;378835623521553;232.0;1353.0;1.0
7;378835623521553;249.38936;1355.7457;1.0
7;378835623521553;295.6689;1359.9067;1.0
7;378835623521553;352.28275;1358.2478;1.0
7;378835623521553;408.00504;1352.3456;1.0
7;378835623521553;445.4188;1349.1055;1.0
7;378835623521553;465.2043;1347.0995;1.0
4;378836154824990;475.6235;1345.0941;1.0
4;378836154824990;480.81183;1343.0941;1.0
4;378836154824990;484.83844;1340.1616;1.0
4;378836154824990;488.8391;1336.1609;1.0
4;378836154824990;494.69507;1330.3049;1.0
4;378836154824990;500.6011;1322.5319;1.0
4;378836154824990;506.61444;1315.514;1.0
4;378836154824990;511.79135;1309.313;1.0
4;378836154824990;517.571;1303.429;1.0
4;378836154824990;521.7369;1297.3947;1.0
4;378836154824990;526.7899;1290.4202;1.0
4;378836154824990;530.806;1284.2909;1.0
4;378836154824990;534.7502;1277.3748;1.0
4;378836154824990;537.8669;1271.3994;1.0
4;378836154824990;539.8635;1267.273;1.0
4;378836154824990;541.88837;1264.1117;1.0
4;378836154824990;542.0;1262.1602;1.0
4;378836154824990;542.0;1260.1686;1.0
4;378836154824990;542.0;1258.1204;1.0
4;378836154824990;542.0;1256.0862;1.0
4;378836154824990;542.0;1254.1151;1.0
4;378836154824990;543.90015;1252.0999;1.0
4;378836154824990;544.89795;1250.102;1.0
4;378836154824990;546.8965;1248.1035;1.0
4;378836154824990;548.84814;1246.1519;1.0
4;378836154824990;550.8125;1242.375;1.0
4;378836154824990;553.7612;1235.4775;1.0
4;378836154824990;558.4354;1225.1292;1.0
4;378836154824990;564.7127;1208.8618;1.0
4;378836154824990;569.4215;1189.1211;1.0
4;378836154824990;572.9179;1164.9028;1.0
4;378836154824990;574.0;1141.5013;1.0
3;378836337880667;571.1996;1118.9978;1.0
3;378836337880667;565.2495;1100.6654;1.0
3;378836337880667;557.3746;1089.4683;1.0
3;378836337880667;544.20197;1081.601;1.0
3;378836337880667;526.0872;1076.2416;1.0
3;378836337880667;505.02505;1075.0;1.0
3;378836337880667;478.24994;1076.9108;1.0
3;378836337880667;443.21555;1079.7668;1.0
3;378836337880667;404.4709;1083.7529;1.0
3;378836337880667;367.7694;1086.8959;1.0
3;378836337880667;337.60156;1090.7712;1.0
0;378836554550198;311.37866;1092.8939;1.0
0;378836554550198;284.5014;1093.0;1.0
0;378836554550198;250.84561;1092.1085;1.0
0;378836554550198;221.22513;1087.2827;1.0
0;378836554550198;203.56909;1080.3252;1.0
0;378836554550198;194.35371;1071.4421;1.0
0;378836554550198;189.188;1058.6581;1.0
0;378836554550198;189.0;1039.9869;1.0
0;378836554550198;192.7832;1012.7344;1.0
0;378836554550198;197.77629;976.0134;1.0
0;378836554550198;202.61377;940.476;1.0
0;378836554550198;206.67992;904.72076;1.0
0;378836554550198;212.63043;871.97107;1.0
5;378837020429209;220.61856;835.7165;1.0
5;378837020429209;230.5828;802.3351;1.0
5;378837020429209;237.75952;779.8016;1.0
5;378837020429209;241.81175;767.4706;1.0
5;378837020429209;243.87616;762.2477;1.0
5;378837020429209;244.0;760.085;1.0
5;378837020429209;244.0;758.5;1.0
5;378837020429209;244.0;761.7813;1.0
5;378837020429209;244.0;771.0973;1.0
5;378837020429209;244.0;783.0546;1.0
5;378837020429209;244.869;797.952;1.0
5;378837020429209;250.49121;817.6008;1.0
5;378837020429209;263.6626;843.65955;1.0
5;378837020429209;284.99966;876.45404;1.0
5;378837020429209;308.91324;910.55096;1.0
5;378837020429209;335.43082;942.20667;1.0
5;378837020429209;364.01865;972.0187;1.0
5;378837020429209;399.53397;1001.082;1.0
5;378837020429209;440.08347;1028.1946;1.0
5;378837020429209;482.61316;1051.7498;1.0
5;378837020429209;523.2639;1070.269;1.0
5;378837020429209;557.7701;1083.5388;1.0
5;378837020429209;585.4738;1092.5304;1.0
5;378837020429209;612.3797;1098.6528;1.0
5;378837020429209;642.4275;1106.3569;1.0
5;378837020429209;680.8657;1111.7628;1.0
5;378837020429209;714.10974;1113.0;1.0
5;378837020429209;737.56494;1112.1305;1.0
2;378837251774157;755.04834;1110.119;1.0
2;378837251774157;769.34814;1107.1863;1.0
2;378837251774157;783.3413;1103.1882;1.0
2;378837251774157;797.4561;1097.2332;1.0
2;378837251774157;812.4675;1091.2281;1.0
2;378837251774157;826.45184;1085.2349;1.0
2;378837251774157;838.44037;1078.373;1.0
2;378837251774157;849.5802;1067.5038;1.0
2;378837251774157;863.9769;1041.174;1.0
2;378837251774157;876.24225;1000.3342;1.0
2;378837251774157;880.90533;955.08276;1.0
2;378837251774157;879.2014;914.9133;1.0
2;378837251774157;874.2802;881.4945;1.0
2;378837251774157;865.5803;854.50885;1.0
1;378837434091500;853.4593;829.9186;1.0
1;378837434091500;839.5277;808.7539;1.0
1;378837434091500;823.6443;791.6443;1.0
1;378837434091500;803.77893;778.46735;1.0
1;378837434091500;779.1091;768.34125;1.0
1;378837434091500;751.7919;763.256;1.0
1;378837434091500;722.0707;761.07135;1.0
1;378837434091500;689.1629;758.13684;1.0
1;378837434091500;656.2667;756.07916;1.0
1;378837434091500;625.99176;756.0;1.0
1;378837434091500;598.97406;758.85016;1.0
8;378837766813479;571.1876;765.6607;1.0
8;378837766813479;547.776;773.68964;1.0
8;378837766813479;531.5321;780.772;1.0
8;378837766813479;523.2133;786.7867;1.0
8;378837766813479;518.1994;792.70087;1.0
8;378837766813479;518.9352;798.80554;1.0
8;378837766813479;523.8066;806.7421;1.0
8;378837766813479;532.5137;823.02734;1.0
8;378837766813479;546.4619;855.5394;1.0
8;378837766813479;562.48816;903.4004;1.0
8;378837766813479;578.0207;959.4501;1.0
8;378837766813479;597.25635;1021.76904;1.0
8;378837766813479;618.803;1077.9531;1.0
8;378837766813479;642.7334;1129.4668;1.0
8;378837766813479;665.9931;1173.1693;1.0
8;378837766813479;686.295;1205.9424;1.0
8;378837766813479;704.54614;1234.3445;1.0
8;378837766813479;720.5957;1258.3936;1.0
8;378837766813479;735.80225;1277.6525;1.0
8;378837766813479;752.5444;1297.4874;1.0
