number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;91925010515911;538.0;1316.1394;1.0
6;91925010515911;538.0;1332.53;1.0
6;91925010515911;538.0;1339.8004;1.0
6;91925010515911;539.94147;1346.7659;1.0
6;91925010515911;540.0;1347.0;1.0
6;91925010515911;540.0;1347.0;1.0
6;91925010515911;309.0;1361.0;1.0
3;91925169032369;298.45483;1346.061;1.0
3;91925169032369;279.9742;1314.8267;1.0
3;91925169032369;267.58435;1283.87;1.0
3;91925169032369;260.36053;1252.9229;1.0
3;91925169032369;256.24417;1217.3197;1.0
3;91925169032369;253.12532;1172.0078;1.0
3;91925169032369;249.24825;1122.1031;1.0
4;91925418445598;243.38565;1080.4425;1.0
4;91925418445598;239.25052;1055.2526;1.0
4;91925418445598;237.12646;1043.5059;1.0
4;91925418445598;236.0;1038.2761;1.0
4;91925418445598;236.0;1036.143;1.0
4;91925418445598;236.0;1034.1445;1.0
4;91925418445598;236.85484;1034.0;1.0
4;91925418445598;238.85725;1034.0;1.0
4;91925418445598;243.60173;1034.0;1.0
4;91925418445598;255.94289;1034.0;1.0
4;91925418445598;282.86343;1034.0;1.0
4;91925418445598;325.77136;1035.8655;1.0
4;91925418445598;382.88242;1039.7255;1.0
4;91925418445598;443.76328;1044.59;1.0
4;91925418445598;499.50848;1050.5972;1.0
7;91925717152681;541.95807;1055.785;1.0
7;91925717152681;569.791;1059.7985;1.0
7;91925717152681;585.2955;1063.7651;1.0
7;91925717152681;593.7407;1066.9136;1.0
7;91925717152681;597.9022;1068.9022;1.0
7;91925717152681;599.0;1070.9104;1.0
7;91925717152681;599.0;1072.5;1.0
7;91925717152681;599.0;1073.897;1.0
7;91925717152681;599.0;1075.9185;1.0
7;91925717152681;599.0;1077.912;1.0
7;91925717152681;599.0;1079.9126;1.0
7;91925717152681;599.0;1083.7854;1.0
7;91925717152681;597.0937;1096.1566;1.0
7;91925717152681;590.3293;1131.2711;1.0
7;91925717152681;582.37024;1178.7787;1.0
7;91925717152681;574.33887;1226.0516;1.0
7;91925717152681;567.24615;1263.6874;1.0
7;91925717152681;562.1842;1287.9869;1.0
8;91926000761796;560.0841;1302.4952;1.0
8;91926000761796;560.0;1311.6752;1.0
8;91926000761796;560.0;1316.818;1.0
8;91926000761796;560.0;1319.9243;1.0
8;91926000761796;560.0;1321.9202;1.0
8;91926000761796;560.0;1322.0;1.0
8;91926000761796;563.78784;1322.0;1.0
8;91926000761796;571.5107;1322.0;1.0
8;91926000761796;587.2077;1323.912;1.0
8;91926000761796;610.96124;1325.9135;1.0
8;91926000761796;635.8902;1327.9075;1.0
8;91926000761796;658.72266;1329.0;1.0
8;91926000761796;681.75806;1330.8871;1.0
8;91926000761796;703.6016;1332.0;1.0
8;91926000761796;723.8967;1332.0;1.0
8;91926000761796;748.3471;1332.0;1.0
5;91926250784400;776.6227;1331.0984;1.0
5;91926250784400;803.69183;1326.3019;1.0
5;91926250784400;826.99835;1320.2732;1.0
5;91926250784400;843.247;1315.2151;1.0
5;91926250784400;854.30255;1309.4185;1.0
5;91926250784400;861.6347;1305.2435;1.0
5;91926250784400;866.74426;1301.2557;1.0
5;91926250784400;868.9086;1297.1827;1.0
5;91926250784400;870.907;1291.279;1.0
5;91926250784400;872.8629;1279.0968;1.0
5;91926250784400;873.0;1257.2263;1.0
5;91926250784400;871.09216;1230.2906;1.0
5;91926250784400;868.26855;1198.283;1.0
5;91926250784400;865.3855;1163.6624;1.0
5;91926250784400;861.2707;1124.5719;1.0
1;91926566250025;859.12195;1091.8295;1.0
1;91926566250025;857.0953;1067.9526;1.0
1;91926566250025;855.07916;1052.5542;1.0
1;91926566250025;853.0884;1043.3536;1.0
1;91926566250025;851.0774;1036.2322;1.0
1;91926566250025;849.0815;1031.163;1.0
1;91926566250025;847.09576;1027.1915;1.0
1;91926566250025;844.1809;1024.1809;1.0
1;91926566250025;839.2538;1020.1692;1.0
1;91926566250025;832.359;1016.1795;1.0
1;91926566250025;819.5923;1010.25385;1.0
1;91926566250025;803.14496;1002.50885;1.0
1;91926566250025;782.9644;991.5787;1.0
1;91926566250025;759.27765;977.7453;1.0
1;91926566250025;733.64856;961.1413;1.0
1;91926566250025;704.6746;940.2281;1.0
1;91926566250025;675.0381;917.4946;1.0
1;91926566250025;644.4032;895.029;1.0
1;91926566250025;616.85345;873.4563;1.0
0;91926913290181;591.4241;853.1867;1.0
0;91926913290181;569.9781;835.7825;1.0
0;91926913290181;551.7077;821.61926;1.0
0;91926913290181;536.5906;809.5062;1.0
0;91926913290181;524.4906;799.4906;1.0
0;91926913290181;515.37244;791.37244;1.0
0;91926913290181;508.25113;785.2511;1.0
0;91926913290181;503.1693;780.1693;1.0
0;91926913290181;499.16797;776.16797;1.0
0;91926913290181;497.097;773.097;1.0
0;91926913290181;495.13635;771.13635;1.0
0;91926913290181;493.12408;769.1241;1.0
0;91926913290181;491.08453;767.08453;1.0
0;91926913290181;487.21927;765.1096;1.0
0;91926913290181;479.47513;763.09503;1.0
0;91926913290181;464.77194;760.193;1.0
0;91926913290181;442.14352;757.16486;1.0
0;91926913290181;411.28137;756.0;1.0
0;91926913290181;377.5454;756.0;1.0
0;91926913290181;344.21182;756.0;1.0
0;91926913290181;315.83408;756.8589;1.0
