number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;91899055762171;786.868;1311.4845;1.0
6;91899055762171;853.6313;1297.0737;1.0
6;91899055762171;865.8264;1296.0;1.0
6;91899055762171;868.9147;1296.0;1.0
6;91899055762171;872.9027;1296.0;1.0
6;91899055762171;249.0;1352.0;1.0
1;91899496958108;249.0;1352.0;1.0
1;91899496958108;249.0;1352.0;1.0
1;91899496958108;256.19153;1341.2126;1.0
1;91899496958108;270.77368;1321.5328;1.0
1;91899496958108;287.0219;1297.4672;1.0
1;91899496958108;301.87408;1274.7693;1.0
1;91899496958108;313.13144;1255.5634;1.0
1;91899496958108;324.20618;1237.323;1.0
1;91899496958108;337.24365;1212.4047;1.0
1;91899496958108;352.08362;1185.7018;1.0
1;91899496958108;365.98453;1160.7408;1.0
1;91899496958108;378.2713;1137.3359;1.0
1;91899496958108;387.40195;1118.3456;1.0
1;91899496958108;393.44565;1102.4783;1.0
1;91899496958108;400.26425;1083.8394;1.0
1;91899496958108;409.1146;1062.9479;1.0
1;91899496958108;420.30896;1039.3821;1.0
1;91899496958108;431.38763;1016.3472;1.0
1;91899496958108;441.33246;994.46857;1.0
1;91899496958108;452.38;971.24;1.0
1;91899496958108;465.09277;942.0736;1.0
1;91899496958108;480.1452;909.7096;1.0
1;91899496958108;495.90326;880.9193;1.0
1;91899496958108;509.02933;857.6178;1.0
4;91900127055191;518.56244;840.76575;1.0
4;91900127055191;523.7942;831.41156;1.0
4;91900127055191;527.81824;823.3636;1.0
4;91900127055191;531.8218;817.26733;1.0
4;91900127055191;536.82874;811.2569;1.0
4;91900127055191;541.79974;805.30035;1.0
4;91900127055191;545.79736;801.20264;1.0
4;91900127055191;548.8955;797.209;1.0
4;91900127055191;550.90936;794.09064;1.0
4;91900127055191;552.9185;792.0815;1.0
4;91900127055191;554.8826;790.1174;1.0
4;91900127055191;556.88257;788.11743;1.0
4;91900127055191;558.90045;786.09955;1.0
4;91900127055191;560.9212;784.0788;1.0
4;91900127055191;562.9154;782.0846;1.0
4;91900127055191;564.91766;780.08234;1.0
4;91900127055191;565.0;778.5;1.0
4;91900127055191;565.0;779.0;1.0
4;91900127055191;566.0;779.0;1.0
4;91900127055191;567.0;779.0;1.0
4;91900127055191;567.0;780.88116;1.0
4;91900127055191;568.8613;785.58405;1.0
4;91900127055191;570.0;801.88635;1.0
4;91900127055191;570.0;842.823;1.0
4;91900127055191;565.29956;901.8044;1.0
4;91900127055191;556.5885;973.6452;1.0
4;91900127055191;545.80396;1056.2467;1.0
7;91900192229879;536.4387;1141.6127;1.0
7;91900192229879;530.23785;1209.3134;1.0
7;91900192229879;527.1208;1262.1008;1.0
7;91900192229879;526.0;1301.0933;1.0
