number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;91878785579626;272.68954;1370.1987;1.0
6;91878785579626;248.96918;1368.0969;1.0
6;91878785579626;232.62305;1366.089;1.0
6;91878785579626;221.5456;1364.1091;1.0
6;91878785579626;212.4995;1364.0;1.0
6;91878785579626;201.24084;1364.0;1.0
6;91878785579626;191.0975;1363.0;1.0
6;91878785579626;185.5;1363.0;1.0
6;91878785579626;187.84329;1359.1567;1.0
6;91878785579626;188.0;1359.0;1.0
6;91878785579626;246.0;1334.0;1.0
7;91878918016189;246.0;1334.0;1.0
7;91878918016189;269.56967;1336.7957;1.0
7;91878918016189;307.5354;1342.5519;1.0
7;91878918016189;361.71655;1350.5471;1.0
7;91878918016189;425.5266;1358.5658;1.0
7;91878918016189;491.57968;1364.6891;1.0
8;91879017917803;555.6172;1370.6726;1.0
8;91879017917803;615.1587;1376.6956;1.0
8;91879017917803;662.44586;1382.6517;1.0
8;91879017917803;699.01416;1385.0;1.0
8;91879017917803;735.5274;1380.3904;1.0
8;91879017917803;773.9039;1369.6987;1.0
5;91879252352230;801.68567;1358.5476;1.0
5;91879252352230;820.1541;1349.423;1.0
5;91879252352230;832.35284;1341.4314;1.0
5;91879252352230;841.55597;1333.4441;1.0
5;91879252352230;847.612;1326.388;1.0
5;91879252352230;852.76965;1320.3456;1.0
5;91879252352230;854.8956;1316.2087;1.0
5;91879252352230;856.8838;1312.2324;1.0
5;91879252352230;858.896;1304.5199;1.0
5;91879252352230;860.8789;1279.9379;1.0
5;91879252352230;858.2213;1238.4342;1.0
5;91879252352230;851.4857;1201.0642;1.0
5;91879252352230;844.41797;1172.6719;1.0
5;91879252352230;838.44824;1154.1953;1.0
4;91879614443845;832.3383;1142.5638;1.0
4;91879614443845;828.196;1133.392;1.0
4;91879614443845;824.18005;1126.27;1.0
4;91879614443845;820.17914;1120.2687;1.0
4;91879614443845;818.11566;1115.2313;1.0
4;91879614443845;816.1054;1111.2108;1.0
4;91879614443845;814.14294;1107.2859;1.0
4;91879614443845;812.11804;1105.118;1.0
4;91879614443845;810.11346;1103.1135;1.0
4;91879614443845;808.15155;1101.1516;1.0
4;91879614443845;806.0986;1099.0986;1.0
4;91879614443845;802.2211;1095.2212;1.0
4;91879614443845;795.53625;1091.2682;1.0
4;91879614443845;780.9423;1088.1178;1.0
4;91879614443845;762.0304;1087.0;1.0
4;91879614443845;739.18097;1087.8927;1.0
4;91879614443845;715.4645;1089.8779;1.0
4;91879614443845;692.5273;1092.7223;1.0
4;91879614443845;671.2761;1096.7448;1.0
4;91879614443845;651.9717;1100.6057;1.0
4;91879614443845;633.97296;1103.8784;1.0
4;91879614443845;618.8315;1106.7625;1.0
