number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;91912595220603;526.0;1331.8617;1.0
6;91912595220603;526.9099;1368.3695;1.0
6;91912595220603;530.92065;1389.6827;1.0
6;91912595220603;534.9029;1399.8058;1.0
6;91912595220603;536.9065;1402.9065;1.0
6;91912595220603;541.0;1405.0;1.0
6;91912595220603;225.0;1320.0;1.0
7;91912863610186;225.0;1320.0;1.0
7;91912863610186;225.0;1320.0;1.0
7;91912863610186;225.0;1320.0;1.0
7;91912863610186;235.41306;1318.1067;1.0
7;91912863610186;254.04723;1318.0;1.0
7;91912863610186;275.6804;1319.89;1.0
7;91912863610186;302.86185;1324.5724;1.0
7;91912863610186;335.3257;1330.686;1.0
7;91912863610186;367.6769;1338.4192;1.0
7;91912863610186;397.7873;1345.5575;1.0
7;91912863610186;424.1534;1351.5739;1.0
7;91912863610186;447.16092;1355.6656;1.0
7;91912863610186;468.4313;1357.8431;1.0
4;91913197423415;487.13394;1359.8917;1.0
4;91913197423415;500.13763;1361.8563;1.0
4;91913197423415;511.51703;1362.0;1.0
4;91913197423415;518.7003;1362.0;1.0
4;91913197423415;523.77277;1362.0;1.0
4;91913197423415;525.89996;1362.0;1.0
4;91913197423415;527.5;1362.0;1.0
4;91913197423415;527.0;1359.1738;1.0
4;91913197423415;527.0;1357.109;1.0
4;91913197423415;527.0;1352.3475;1.0
4;91913197423415;526.11475;1340.8033;1.0
4;91913197423415;524.13336;1315.1339;1.0
4;91913197423415;520.2666;1274.9329;1.0
4;91913197423415;515.3247;1231.5715;1.0
4;91913197423415;509.3476;1189.2014;1.0
4;91913197423415;504.37732;1152.5846;1.0
1;91913479704144;499.33914;1117.8087;1.0
1;91913479704144;494.1962;1091.1771;1.0
1;91913479704144;490.1809;1071.8141;1.0
1;91913479704144;488.0854;1057.5123;1.0
1;91913479704144;486.09076;1048.363;1.0
1;91913479704144;484.0942;1043.1884;1.0
1;91913479704144;484.0;1039.1841;1.0
1;91913479704144;484.0;1037.0983;1.0
1;91913479704144;484.0;1035.1067;1.0
1;91913479704144;484.0;1031.3776;1.0
1;91913479704144;484.0;1026.3577;1.0
1;91913479704144;484.90146;1015.59125;1.0
1;91913479704144;487.7403;998.2986;1.0
1;91913479704144;491.74963;972.75256;1.0
1;91913479704144;495.79208;940.6632;1.0
1;91913479704144;497.88803;906.0156;1.0
1;91913479704144;498.0;872.1594;1.0
2;91913893593050;498.0;842.4392;1.0
2;91913893593050;498.84424;818.5576;1.0
2;91913893593050;499.89798;798.91815;1.0
2;91913893593050;500.0;784.6672;1.0
2;91913893593050;500.0;775.41626;1.0
2;91913893593050;500.0;768.31805;1.0
2;91913893593050;500.0;764.19006;1.0
2;91913893593050;500.0;761.09705;1.0
2;91913893593050;500.0;759.0916;1.0
2;91913893593050;500.0;757.15894;1.0
2;91913893593050;500.0;755.13477;1.0
2;91913893593050;500.0;753.1518;1.0
2;91913893593050;500.0;751.1425;1.0
2;91913893593050;500.0;749.121;1.0
2;91913893593050;500.0;747.1173;1.0
2;91913893593050;500.95145;747.0;1.0
2;91913893593050;502.89417;747.0;1.0
2;91913893593050;506.7946;747.0;1.0
2;91913893593050;513.49835;747.0;1.0
2;91913893593050;527.9127;747.0;1.0
2;91913893593050;553.3476;747.0;1.0
2;91913893593050;594.30066;746.1227;1.0
2;91913893593050;646.03107;744.11;1.0
2;91913893593050;698.47076;743.13574;1.0
2;91913893593050;747.3734;742.1142;1.0
5;91914241992686;784.3855;740.1009;1.0
5;91914241992686;809.9141;739.0;1.0
5;91914241992686;824.39764;738.0;1.0
5;91914241992686;830.7887;738.0;1.0
5;91914241992686;832.8806;738.0;1.0
5;91914241992686;833.5;738.0;1.0
5;91914241992686;832.1259;738.0;1.0
5;91914241992686;831.05634;738.0;1.0
5;91914241992686;830.04987;738.0;1.0
5;91914241992686;829.51514;738.0;1.0
5;91914241992686;830.0;739.88434;1.0
5;91914241992686;830.0;741.8482;1.0
5;91914241992686;829.0;746.62836;1.0
5;91914241992686;827.19073;764.5202;1.0
5;91914241992686;822.4818;813.50305;1.0
5;91914241992686;817.3326;881.231;1.0
5;91914241992686;811.3091;947.7032;1.0
5;91914241992686;804.4156;1007.88324;1.0
