number_of_activated_point;timestamp;xpoint;ypoint;pressure
3;377470094961032;827.1362;843.45416;1.0
3;377470094961032;815.1449;811.33813;1.0
3;377470094961032;809.16815;797.3924;1.0
3;377470094961032;795.04944;762.14825;1.0
3;377470094961032;789.0633;746.12665;1.0
3;377470094961032;789.0;746.0;1.0
3;377470094961032;290.0;1048.0;1.0
4;377470244431293;316.29166;1045.0472;1.0
4;377470244431293;353.28076;1042.0378;1.0
4;377470244431293;394.7363;1040.0602;1.0
4;377470244431293;439.6572;1037.1119;1.0
4;377470244431293;485.94257;1032.138;1.0
5;377470344879730;532.93353;1026.1333;1.0
5;377470344879730;579.1731;1019.10785;1.0
5;377470344879730;623.04584;1012.17346;1.0
5;377470344879730;665.9093;1006.1558;1.0
5;377470344879730;706.0787;1001.19214;1.0
5;377470344879730;746.26025;997.0779;1.0
8;377470695772230;780.12775;995.0545;1.0
8;377470695772230;811.4169;995.0;1.0
8;377470695772230;834.5189;996.95624;1.0
8;377470695772230;851.743;999.9357;1.0
8;377470695772230;864.79785;1003.9326;1.0
8;377470695772230;872.80585;1008.85443;1.0
8;377470695772230;878.8796;1014.8796;1.0
8;377470695772230;883.92834;1023.82086;1.0
8;377470695772230;886.94525;1038.5619;1.0
8;377470695772230;886.0869;1057.1311;1.0
8;377470695772230;883.13196;1077.3402;1.0
8;377470695772230;878.3111;1097.963;1.0
8;377470695772230;873.1193;1118.4033;1.0
8;377470695772230;869.10645;1137.5209;1.0
8;377470695772230;865.089;1155.5994;1.0
8;377470695772230;863.0851;1174.1494;1.0
8;377470695772230;861.0467;1193.533;1.0
8;377470695772230;861.0;1212.1721;1.0
8;377470695772230;861.0;1233.382;1.0
8;377470695772230;861.0;1254.4724;1.0
8;377470695772230;861.0;1275.566;1.0
