number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;377430456794329;844.0934;1291.0663;1.0
6;377430456794329;843.1092;1308.1263;1.0
6;377430456794329;842.09424;1323.3405;1.0
6;377430456794329;842.0;1346.5992;1.0
6;377430456794329;842.0;1353.6681;1.0
6;377430456794329;842.0;1375.0;1.0
6;377430456794329;243.0;1339.0;1.0
3;377430593059172;240.24074;1322.4445;1.0
3;377430593059172;235.1925;1282.1176;1.0
3;377430593059172;231.16862;1233.1077;1.0
3;377430593059172;228.1085;1183.7126;1.0
3;377430593059172;224.2428;1136.6708;1.0
0;377430738567818;219.2539;1098.2852;1.0
0;377430738567818;214.17836;1064.4269;1.0
0;377430738567818;211.0894;1035.2516;1.0
0;377430738567818;210.0;1004.38184;1.0
0;377430738567818;210.91403;975.2035;1.0
0;377430738567818;214.81667;945.4666;1.0
0;377430738567818;220.72278;915.3861;1.0
0;377430738567818;227.6388;887.2642;1.0
0;377430738567818;235.64287;862.0714;1.0
1;377431536490162;241.73334;841.88885;1.0
1;377431536490162;247.71078;825.77124;1.0
1;377431536490162;253.76762;809.6197;1.0
1;377431536490162;260.6463;791.79584;1.0
1;377431536490162;268.59085;772.9206;1.0
1;377431536490162;274.70032;757.6992;1.0
1;377431536490162;278.7764;748.4472;1.0
1;377431536490162;280.879;744.242;1.0
1;377431536490162;282.8969;742.1031;1.0
1;377431536490162;284.86646;742.0;1.0
1;377431536490162;285.0;742.0;1.0
1;377431536490162;285.0;742.0;1.0
1;377431536490162;286.89514;742.0;1.0
1;377431536490162;288.89667;742.0;1.0
1;377431536490162;290.89438;742.0;1.0
1;377431536490162;292.89737;742.0;1.0
1;377431536490162;294.88647;742.0;1.0
1;377431536490162;296.89407;742.0;1.0
1;377431536490162;298.85007;742.0;1.0
1;377431536490162;301.71155;742.0;1.0
1;377431536490162;306.50516;742.0;1.0
1;377431536490162;312.5435;742.0;1.0
1;377431536490162;319.5227;742.8807;1.0
1;377431536490162;327.61932;744.90485;1.0
1;377431536490162;335.34528;745.8363;1.0
1;377431536490162;343.6347;746.0;1.0
1;377431536490162;351.645;746.0;1.0
1;377431536490162;359.67212;746.0;1.0
1;377431536490162;368.54416;746.0;1.0
1;377431536490162;377.6504;746.0;1.0
1;377431536490162;386.59024;746.0;1.0
1;377431536490162;396.66583;746.0;1.0
1;377431536490162;407.60345;746.0;1.0
1;377431536490162;418.3198;746.0;1.0
1;377431536490162;429.7274;746.0;1.0
1;377431536490162;440.4439;746.0;1.0
1;377431536490162;450.49423;747.0;1.0
1;377431536490162;460.30405;748.8608;1.0
