number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;377425335798393;751.4167;763.9028;1.0
0;377425335798393;762.41876;765.8837;1.0
0;377425335798393;772.52765;767.9055;1.0
0;377425335798393;791.4658;771.8932;1.0
0;377425335798393;820.4278;777.88556;1.0
0;377425335798393;853.767;785.92236;1.0
0;377425335798393;859.6747;787.89154;1.0
0;377425335798393;874.89825;798.89825;1.0
0;377425335798393;880.0;804.9172;1.0
0;377425335798393;880.0;805.0;1.0
0;377425335798393;268.0;791.0;1.0
3;377425491886778;268.0;791.0;1.0
3;377425491886778;264.20706;818.44696;1.0
3;377425491886778;257.38824;848.44696;1.0
3;377425491886778;250.31609;883.2088;1.0
3;377425491886778;245.28168;913.88745;1.0
3;377425491886778;240.31665;949.1502;1.0
3;377425491886778;238.12761;981.0858;1.0
3;377425491886778;238.0;1008.7254;1.0
4;377425793664903;238.0;1034.4703;1.0
4;377425793664903;238.86992;1057.5691;1.0
4;377425793664903;239.0;1075.976;1.0
4;377425793664903;240.87393;1092.1176;1.0
4;377425793664903;242.87535;1105.2521;1.0
4;377425793664903;244.85492;1113.4197;1.0
4;377425793664903;246.0;1119.5242;1.0
4;377425793664903;247.84816;1122.8481;1.0
4;377425793664903;249.85918;1124.8591;1.0
4;377425793664903;254.584;1126.8613;1.0
4;377425793664903;267.64954;1128.0;1.0
4;377425793664903;289.39856;1125.2668;1.0
4;377425793664903;318.3767;1118.4329;1.0
4;377425793664903;348.36548;1109.5448;1.0
4;377425793664903;376.39163;1099.5745;1.0
4;377425793664903;402.2458;1091.5398;1.0
4;377425793664903;430.19827;1083.5148;1.0
4;377425793664903;460.29346;1075.6766;1.0
5;377425939927299;496.3127;1067.5972;1.0
5;377425939927299;535.06104;1060.3062;1.0
5;377425939927299;571.29456;1054.2843;1.0
5;377425939927299;606.3815;1050.1904;1.0
5;377425939927299;640.4234;1047.0985;1.0
5;377425939927299;672.3218;1046.0;1.0
5;377425939927299;702.69;1046.0;1.0
5;377425939927299;731.77734;1046.0;1.0
5;377425939927299;757.8412;1047.9109;1.0
8;377426305572507;780.90234;1049.9003;1.0
8;377426305572507;802.22656;1051.9226;1.0
8;377426305572507;822.1415;1053.9142;1.0
8;377426305572507;841.18945;1055.0;1.0
8;377426305572507;854.42664;1055.0;1.0
8;377426305572507;864.66724;1055.0;1.0
8;377426305572507;870.73303;1055.911;1.0
8;377426305572507;873.9024;1057.0;1.0
8;377426305572507;875.89294;1058.893;1.0
8;377426305572507;877.0;1060.8905;1.0
8;377426305572507;877.0;1065.736;1.0
8;377426305572507;876.12274;1071.6318;1.0
8;377426305572507;871.3052;1081.3896;1.0
8;377426305572507;864.3484;1096.3032;1.0
8;377426305572507;857.2456;1114.2632;1.0
8;377426305572507;852.2447;1132.7766;1.0
8;377426305572507;849.0938;1153.0618;1.0
8;377426305572507;848.0;1175.6394;1.0
8;377426305572507;848.0;1199.3307;1.0
8;377426305572507;848.0;1223.7507;1.0
8;377426305572507;848.0;1247.6993;1.0
8;377426305572507;846.09155;1270.9928;1.0
