number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;377351362967432;762.89056;1354.9076;1.0
2;377351362967432;852.59735;1367.8993;1.0
2;377351362967432;858.67816;1368.0;1.0
2;377351362967432;862.82764;1368.0;1.0
2;377351362967432;866.8252;1368.0;1.0
2;377351362967432;870.0;1368.0;1.0
2;377351362967432;835.0;751.0;1.0
5;377351538966338;835.0;751.0;1.0
5;377351538966338;835.0;781.4431;1.0
5;377351538966338;837.7793;817.79285;1.0
5;377351538966338;841.7506;858.506;1.0
5;377351538966338;844.84656;901.62427;1.0
5;377351538966338;846.84045;946.3302;1.0
5;377351538966338;848.89496;992.7946;1.0
8;377351672749827;849.0;1039.8789;1.0
8;377351672749827;849.8975;1083.7455;1.0
8;377351672749827;850.8994;1127.8881;1.0
8;377351672749827;852.0;1169.2288;1.0
8;377351672749827;853.8735;1204.8491;1.0
8;377351672749827;856.7656;1238.125;1.0
8;377351672749827;861.68146;1265.9294;1.0
8;377351672749827;867.5367;1289.301;1.0
7;377351956409775;873.7051;1311.9186;1.0
7;377351956409775;877.8158;1332.0789;1.0
7;377351956409775;880.911;1348.3773;1.0
7;377351956409775;882.91595;1358.6638;1.0
7;377351956409775;883.0;1363.819;1.0
7;377351956409775;883.0;1365.905;1.0
7;377351956409775;881.1087;1366.0;1.0
7;377351956409775;879.1002;1366.0;1.0
7;377351956409775;876.2161;1366.0;1.0
7;377351956409775;867.8385;1364.1398;1.0
7;377351956409775;846.67883;1361.2583;1.0
7;377351956409775;811.4816;1356.3918;1.0
7;377351956409775;765.05927;1352.1716;1.0
7;377351956409775;716.34393;1348.1953;1.0
7;377351956409775;670.5385;1345.1154;1.0
7;377351956409775;626.34;1343.1063;1.0
7;377351956409775;583.0432;1341.1383;1.0
6;377352054189723;539.75934;1340.0;1.0
6;377352054189723;497.06583;1340.0;1.0
6;377352054189723;451.97446;1341.9103;1.0
6;377352054189723;412.7076;1343.9102;1.0
6;377352054189723;376.31046;1344.0;1.0
6;377352054189723;343.39728;1344.0;1.0
