number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;377347781048735;788.37506;762.0481;1.0
0;377347781048735;832.63135;760.0;1.0
0;377347781048735;846.6272;760.0;1.0
0;377347781048735;866.97314;765.97314;1.0
0;377347781048735;869.0;769.0;1.0
0;377347781048735;269.0;809.0;1.0
1;377347985804881;269.0;809.0;1.0
1;377347985804881;307.37244;808.1085;1.0
1;377347985804881;337.5414;807.0;1.0
1;377347985804881;371.38724;807.0;1.0
1;377347985804881;406.0929;808.0;1.0
1;377347985804881;440.54868;808.86383;1.0
1;377347985804881;477.2069;809.0;1.0
2;377348118622954;512.08124;809.0;1.0
2;377348118622954;548.3702;808.0;1.0
2;377348118622954;585.341;808.0;1.0
2;377348118622954;626.11163;807.0;1.0
2;377348118622954;663.23096;807.90173;1.0
2;377348118622954;696.265;808.89154;1.0
2;377348118622954;722.79846;810.8999;1.0
2;377348118622954;744.03296;813.9033;1.0
5;377348484213527;759.36163;815.9088;1.0
5;377348484213527;770.47266;817.0;1.0
5;377348484213527;779.5942;817.0;1.0
5;377348484213527;787.6309;817.0;1.0
5;377348484213527;795.5504;817.0;1.0
5;377348484213527;801.6329;817.0;1.0
5;377348484213527;807.6524;817.0;1.0
5;377348484213527;812.7746;817.0;1.0
5;377348484213527;816.8107;817.0;1.0
5;377348484213527;820.6803;817.0;1.0
5;377348484213527;825.79224;818.8961;1.0
5;377348484213527;830.716;820.90533;1.0
5;377348484213527;835.8241;822.91205;1.0
5;377348484213527;841.63025;827.63025;1.0
5;377348484213527;847.67413;838.3483;1.0
5;377348484213527;852.68805;854.59607;1.0
5;377348484213527;854.0;875.43616;1.0
5;377348484213527;853.1194;899.4478;1.0
5;377348484213527;852.0;924.96704;1.0
5;377348484213527;852.0;951.70166;1.0
5;377348484213527;852.0;978.4333;1.0
5;377348484213527;852.8672;1005.2731;1.0
8;377348667391079;854.0;1033.6699;1.0
8;377348667391079;854.0;1062.7502;1.0
8;377348667391079;854.0;1090.4114;1.0
8;377348667391079;852.1143;1119.285;1.0
8;377348667391079;850.13104;1145.2961;1.0
8;377348667391079;849.0;1170.7351;1.0
8;377348667391079;849.0;1194.9645;1.0
8;377348667391079;849.0;1218.0306;1.0
8;377348667391079;849.0;1239.6158;1.0
8;377348667391079;849.9192;1262.1108;1.0
8;377348667391079;851.0;1280.3059;1.0
