number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;96866701109436;812.0;842.7705;1.0
0;96866701109436;812.0;829.5517;1.0
0;96866701109436;812.0;817.1432;1.0
0;96866701109436;331.0;820.0;1.0
1;96866821268602;351.9715;820.0;1.0
1;96866821268602;380.54593;820.0;1.0
1;96866821268602;414.66696;820.0;1.0
1;96866821268602;455.13297;820.0;1.0
1;96866821268602;500.83527;820.8969;1.0
2;96866937194383;542.4482;821.8785;1.0
2;96866937194383;583.5256;823.8763;1.0
2;96866937194383;625.2031;826.82886;1.0
2;96866937194383;659.4954;830.81195;1.0
2;96866937194383;689.0618;835.61237;1.0
2;96866937194383;717.56824;840.7797;1.0
2;96866937194383;741.8367;845.8061;1.0
4;96867619066935;763.81604;849.7847;1.0
4;96867619066935;783.8795;853.7759;1.0
4;96867619066935;800.1939;855.8848;1.0
4;96867619066935;813.3718;856.0;1.0
4;96867619066935;825.23553;856.0;1.0
4;96867619066935;838.40656;855.09894;1.0
4;96867619066935;850.4695;853.08844;1.0
4;96867619066935;858.63086;851.0923;1.0
4;96867619066935;863.8097;849.09515;1.0
4;96867619066935;866.8909;847.1091;1.0
4;96867619066935;868.0;845.1506;1.0
4;96867619066935;868.0;843.5;1.0
4;96867619066935;868.0;845.8734;1.0
4;96867619066935;868.0;849.7929;1.0
4;96867619066935;868.0;855.7012;1.0
4;96867619066935;868.0;860.8139;1.0
4;96867619066935;868.0;864.7411;1.0
4;96867619066935;868.0;867.89386;1.0
4;96867619066935;867.0;869.8955;1.0
4;96867619066935;865.5;871.5;1.0
4;96867619066935;864.16595;871.0;1.0
4;96867619066935;863.0727;871.9273;1.0
4;96867619066935;861.1015;872.0;1.0
4;96867619066935;859.1374;873.0;1.0
4;96867619066935;856.26636;874.8668;1.0
4;96867619066935;849.392;877.80396;1.0
4;96867619066935;837.63776;883.63556;1.0
4;96867619066935;815.2955;899.0747;1.0
4;96867619066935;781.5269;923.83234;1.0
4;96867619066935;748.4351;950.834;1.0
4;96867619066935;720.9655;974.18304;1.0
4;96867619066935;698.81274;993.26855;1.0
4;96867619066935;678.7509;1010.39923;1.0
4;96867619066935;653.9959;1026.3871;1.0
4;96867619066935;628.0961;1042.3254;1.0
4;96867619066935;600.33167;1056.3341;1.0
6;96867820481883;572.33307;1070.3335;1.0
6;96867820481883;545.64856;1081.366;1.0
6;96867820481883;515.8546;1094.1886;1.0
6;96867820481883;486.6002;1111.857;1.0
6;96867820481883;456.4018;1133.972;1.0
6;96867820481883;430.30127;1154.9156;1.0
6;96867820481883;408.10306;1175.897;1.0
6;96867820481883;387.935;1197.9716;1.0
6;96867820481883;369.8677;1217.1323;1.0
6;96867820481883;352.8282;1236.8612;1.0
6;96867820481883;337.9483;1258.5098;1.0
6;96867820481883;326.72913;1277.6875;1.0
7;96868134528029;317.44385;1292.2233;1.0
7;96868134528029;309.3719;1304.4421;1.0
7;96868134528029;301.35672;1315.465;1.0
7;96868134528029;293.3346;1325.5818;1.0
7;96868134528029;285.34564;1333.6544;1.0
7;96868134528029;278.28735;1339.7126;1.0
7;96868134528029;273.1797;1343.8203;1.0
7;96868134528029;269.17078;1345.9146;1.0
7;96868134528029;267.08655;1347.9135;1.0
7;96868134528029;265.0803;1348.0;1.0
7;96868134528029;263.17178;1348.0;1.0
7;96868134528029;261.5;1348.0;1.0
7;96868134528029;266.68768;1348.0;1.0
7;96868134528029;292.72992;1348.0;1.0
7;96868134528029;336.68823;1347.0963;1.0
7;96868134528029;385.23627;1344.147;1.0
7;96868134528029;432.08472;1340.1665;1.0
7;96868134528029;477.2486;1338.0796;1.0
8;96868284082664;519.9282;1336.0986;1.0
8;96868284082664;563.46924;1335.115;1.0
8;96868284082664;605.8491;1333.1024;1.0
8;96868284082664;644.188;1329.2131;1.0
8;96868284082664;670.0024;1325.1814;1.0
8;96868284082664;690.1038;1319.2688;1.0
8;96868284082664;711.20306;1313.2173;1.0
8;96868284082664;731.25397;1306.2238;1.0
8;96868284082664;751.2561;1300.2231;1.0
