number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;96850467485171;824.421;1034.7369;1.0
0;96850467485171;813.0;1082.9076;1.0
0;96850467485171;813.0;1084.9097;1.0
0;96850467485171;813.0;1088.9136;1.0
0;96850467485171;813.0;1090.0;1.0
0;96850467485171;333.0;811.0;1.0
4;96850730801212;333.0;811.0;1.0
4;96850730801212;333.91104;834.9325;1.0
4;96850730801212;336.78516;857.8184;1.0
4;96850730801212;343.58084;877.9521;1.0
4;96850730801212;356.22675;899.78485;1.0
4;96850730801212;370.18884;920.8412;1.0
4;96850730801212;383.16656;937.02765;1.0
4;96850730801212;393.55594;948.5559;1.0
4;96850730801212;404.27185;959.27185;1.0
4;96850730801212;416.42673;971.4267;1.0
4;96850730801212;430.15228;985.1523;1.0
4;96850730801212;442.34064;997.34064;1.0
4;96850730801212;450.5876;1006.5876;1.0
4;96850730801212;456.60098;1012.60095;1.0
7;96851160934754;462.57812;1016.71875;1.0
7;96851160934754;467.71497;1020.71497;1.0
7;96851160934754;473.57443;1025.5745;1.0
7;96851160934754;479.7419;1031.742;1.0
7;96851160934754;485.6228;1038.4971;1.0
7;96851160934754;492.65442;1045.6544;1.0
7;96851160934754;498.6827;1051.6827;1.0
7;96851160934754;504.72998;1057.73;1.0
7;96851160934754;509.8199;1061.82;1.0
7;96851160934754;513.7143;1067.5714;1.0
7;96851160934754;518.54706;1071.698;1.0
7;96851160934754;523.6316;1076.7544;1.0
7;96851160934754;527.7813;1080.7814;1.0
7;96851160934754;531.7539;1084.7539;1.0
7;96851160934754;535.7988;1088.7988;1.0
7;96851160934754;537.9048;1092.8096;1.0
7;96851160934754;539.0;1097.7008;1.0
7;96851160934754;539.0;1108.2932;1.0
7;96851160934754;536.2446;1124.899;1.0
7;96851160934754;530.51074;1145.1273;1.0
7;96851160934754;522.549;1170.2157;1.0
7;96851160934754;514.6333;1195.9418;1.0
7;96851160934754;506.40573;1220.7828;1.0
7;96851160934754;500.27255;1244.9098;1.0
7;96851160934754;497.12393;1267.6367;1.0
7;96851160934754;497.0;1287.962;1.0
8;96851577058504;497.91513;1306.2362;1.0
8;96851577058504;499.90173;1323.2137;1.0
8;96851577058504;501.88345;1337.1842;1.0
8;96851577058504;503.87216;1348.3607;1.0
8;96851577058504;505.88687;1356.5475;1.0
8;96851577058504;507.91492;1363.7448;1.0
8;96851577058504;509.90628;1369.7189;1.0
8;96851577058504;511.90857;1373.8171;1.0
8;96851577058504;513.9072;1376.9072;1.0
8;96851577058504;515.9082;1378.9082;1.0
8;96851577058504;517.90735;1379.0;1.0
8;96851577058504;521.6581;1379.0;1.0
8;96851577058504;526.6055;1377.1315;1.0
8;96851577058504;532.6223;1373.2518;1.0
8;96851577058504;542.1097;1368.4452;1.0
8;96851577058504;559.10126;1362.2996;1.0
8;96851577058504;579.0234;1356.293;1.0
8;96851577058504;600.77124;1351.2234;1.0
8;96851577058504;620.82385;1348.1176;1.0
8;96851577058504;640.0833;1346.1018;1.0
8;96851577058504;657.1402;1346.0;1.0
8;96851577058504;673.61456;1346.0;1.0
8;96851577058504;693.52704;1347.8527;1.0
8;96851577058504;715.4951;1349.8632;1.0
8;96851577058504;739.7124;1351.0;1.0
5;96851893779858;763.88055;1352.9067;1.0
5;96851893779858;786.115;1354.0;1.0
5;96851893779858;801.42804;1354.0;1.0
5;96851893779858;810.6527;1354.0;1.0
5;96851893779858;815.8295;1354.0;1.0
5;96851893779858;818.8852;1354.0;1.0
5;96851893779858;820.89606;1354.0;1.0
5;96851893779858;822.91565;1353.0844;1.0
5;96851893779858;824.89636;1351.1036;1.0
5;96851893779858;826.8952;1349.1047;1.0
5;96851893779858;828.8492;1347.1508;1.0
5;96851893779858;830.8963;1341.4147;1.0
5;96851893779858;832.0;1327.2451;1.0
5;96851893779858;831.11957;1302.5548;1.0
5;96851893779858;829.15295;1273.2947;1.0
5;96851893779858;827.1576;1244.2065;1.0
5;96851893779858;826.0;1212.1777;1.0
5;96851893779858;825.0;1179.2837;1.0
5;96851893779858;824.0;1145.7002;1.0
2;96852209176368;824.0;1121.0623;1.0
2;96852209176368;824.0;1104.7428;1.0
2;96852209176368;824.0;1093.5159;1.0
2;96852209176368;824.0;1085.3632;1.0
2;96852209176368;824.0;1078.2456;1.0
2;96852209176368;824.0;1072.2909;1.0
2;96852209176368;824.0;1066.343;1.0
2;96852209176368;824.0;1060.2782;1.0
2;96852209176368;824.0;1054.5189;1.0
2;96852209176368;823.09766;1048.293;1.0
2;96852209176368;822.0848;1042.2544;1.0
2;96852209176368;820.10876;1035.4352;1.0
2;96852209176368;820.0;1026.5455;1.0
2;96852209176368;819.0;1011.7981;1.0
2;96852209176368;817.14105;991.55164;1.0
2;96852209176368;817.0;965.94836;1.0
2;96852209176368;817.0;932.44025;1.0
2;96852209176368;817.0;898.99835;1.0
2;96852209176368;817.8866;868.5876;1.0
