number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;97018024941513;835.90137;846.98615;1.0
6;97018024941513;839.0;794.4119;1.0
6;97018024941513;839.0;785.25275;1.0
6;97018024941513;839.0;777.2361;1.0
6;97018024941513;839.0;762.0;1.0
6;97018024941513;287.0;1384.0;1.0
4;97018268761669;287.0;1384.0;1.0
4;97018268761669;287.0;1384.0;1.0
4;97018268761669;309.5798;1340.8405;1.0
4;97018268761669;324.454;1310.0919;1.0
4;97018268761669;339.558;1276.0734;1.0
4;97018268761669;354.57227;1245.8555;1.0
4;97018268761669;368.2455;1221.2935;1.0
4;97018268761669;382.36713;1197.9945;1.0
4;97018268761669;396.45227;1177.7825;1.0
4;97018268761669;414.42337;1153.7496;1.0
4;97018268761669;436.23856;1127.8999;1.0
4;97018268761669;456.46176;1106.5382;1.0
2;97018503649013;479.22897;1084.7068;1.0
2;97018503649013;501.58713;1064.2952;1.0
2;97018503649013;524.3187;1043.6194;1.0
2;97018503649013;551.5086;1020.29254;1.0
2;97018503649013;580.7539;992.2461;1.0
2;97018503649013;608.9598;961.18884;1.0
2;97018503649013;638.76294;927.402;1.0
2;97018503649013;664.0377;897.1227;1.0
2;97018503649013;683.3461;870.8718;1.0
2;97018503649013;698.3756;849.89197;1.0
2;97018503649013;711.4512;834.6403;1.0
2;97018503649013;723.47394;823.43835;1.0
2;97018503649013;732.5472;813.566;1.0
2;97018503649013;740.6805;802.47925;1.0
5;97018985607502;748.66003;790.50995;1.0
5;97018985607502;754.7487;780.4188;1.0
5;97018985607502;760.76965;772.3071;1.0
5;97018985607502;766.7466;766.2534;1.0
5;97018985607502;771.836;762.164;1.0
5;97018985607502;777.75854;759.0805;1.0
5;97018985607502;783.7477;757.0841;1.0
5;97018985607502;789.7478;755.08405;1.0
5;97018985607502;794.8373;754.0;1.0
5;97018985607502;798.8216;754.0;1.0
5;97018985607502;801.9007;754.0;1.0
5;97018985607502;803.86316;754.0;1.0
5;97018985607502;805.9072;754.0;1.0
5;97018985607502;807.8962;754.0;1.0
5;97018985607502;809.83636;754.0;1.0
5;97018985607502;810.9366;754.0;1.0
5;97018985607502;811.8401;754.0;1.0
5;97018985607502;812.5;754.0;1.0
5;97018985607502;813.8821;756.7642;1.0
5;97018985607502;816.7329;767.0652;1.0
5;97018985607502;820.8047;786.92596;1.0
5;97018985607502;822.89233;809.70825;1.0
5;97018985607502;825.89923;835.68994;1.0
5;97018985607502;827.90295;863.5444;1.0
5;97018985607502;829.0;893.88495;1.0
5;97018985607502;829.88464;925.2696;1.0
5;97018985607502;830.0;951.38965;1.0
5;97018985607502;831.0;976.346;1.0
5;97018985607502;832.87744;998.7742;1.0
8;97019234677294;833.9126;1017.2134;1.0
8;97019234677294;834.0;1035.1754;1.0
8;97019234677294;835.0;1056.1188;1.0
8;97019234677294;835.0;1076.9817;1.0
8;97019234677294;835.0;1098.0624;1.0
8;97019234677294;835.0;1118.993;1.0
8;97019234677294;833.0961;1139.0388;1.0
8;97019234677294;831.0696;1159.3041;1.0
8;97019234677294;829.09015;1179.0988;1.0
8;97019234677294;826.0846;1198.2386;1.0
8;97019234677294;823.0781;1216.2969;1.0
8;97019234677294;820.09344;1234.1588;1.0
8;97019234677294;817.16235;1251.539;1.0
8;97019234677294;814.0903;1269.2778;1.0
8;97019234677294;812.1228;1282.2633;1.0
7;97019667953335;809.2448;1294.2655;1.0
7;97019667953335;807.10535;1307.368;1.0
7;97019667953335;805.0864;1320.4814;1.0
7;97019667953335;803.0821;1332.5074;1.0
7;97019667953335;801.10297;1343.4851;1.0
7;97019667953335;799.0989;1351.6044;1.0
7;97019667953335;797.0837;1359.6653;1.0
7;97019667953335;795.0832;1365.7504;1.0
7;97019667953335;795.0;1369.7281;1.0
7;97019667953335;795.0;1372.8663;1.0
7;97019667953335;795.0;1374.8804;1.0
7;97019667953335;795.0;1376.8655;1.0
7;97019667953335;793.5;1377.0;1.0
7;97019667953335;792.0438;1377.0;1.0
7;97019667953335;790.1101;1377.0;1.0
7;97019667953335;788.09357;1377.0;1.0
7;97019667953335;783.3147;1377.0;1.0
7;97019667953335;774.66626;1376.1333;1.0
7;97019667953335;758.3458;1373.2692;1.0
7;97019667953335;732.51117;1369.216;1.0
7;97019667953335;697.80005;1365.2;1.0
7;97019667953335;662.8466;1361.2173;1.0
7;97019667953335;633.52234;1358.1171;1.0
7;97019667953335;607.576;1356.1212;1.0
