number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;96839280687675;477.48404;1042.9141;1.0
2;96839280687675;487.5438;1044.9088;1.0
2;96839280687675;501.774;1048.9247;1.0
2;96839280687675;513.71436;1052.0;1.0
2;96839280687675;529.72845;1056.9095;1.0
2;96839280687675;539.70905;1058.9031;1.0
2;96839280687675;559.6703;1062.0;1.0
2;96839280687675;565.0;1064.0;1.0
2;96839280687675;800.0;850.0;1.0
1;96839425526217;800.0;850.0;1.0
1;96839425526217;781.6223;844.25696;1.0
1;96839425526217;752.7569;835.35913;1.0
1;96839425526217;724.49506;828.3738;1.0
1;96839425526217;697.0194;823.15686;1.0
1;96839425526217;675.684;818.1368;1.0
1;96839425526217;651.6086;813.10144;1.0
1;96839425526217;626.3029;807.0699;1.0
1;96839425526217;600.5048;801.32245;1.0
0;96839575824654;571.53625;796.2195;1.0
0;96839575824654;541.48676;792.18585;1.0
0;96839575824654;509.48123;791.0;1.0
0;96839575824654;480.63358;791.0;1.0
0;96839575824654;448.0853;791.8773;1.0
0;96839575824654;418.33585;793.9046;1.0
0;96839575824654;388.52606;797.80927;1.0
0;96839575824654;361.43433;803.669;1.0
0;96839575824654;341.87857;808.80475;1.0
3;96839824571581;326.69922;812.80023;1.0
3;96839824571581;313.6159;816.7947;1.0
3;96839824571581;301.51328;818.9144;1.0
3;96839824571581;289.5907;820.90155;1.0
3;96839824571581;280.40305;822.89923;1.0
3;96839824571581;273.2836;824.90546;1.0
3;96839824571581;267.31027;826.89655;1.0
3;96839824571581;261.31137;830.7924;1.0
3;96839824571581;255.41461;838.30896;1.0
3;96839824571581;249.4391;853.6827;1.0
3;96839824571581;243.43387;873.4091;1.0
3;96839824571581;239.26854;900.9859;1.0
3;96839824571581;235.25381;934.71564;1.0
3;96839824571581;234.0;977.6517;1.0
3;96839824571581;234.88954;1022.34906;1.0
6;96839992487675;236.8761;1065.5219;1.0
6;96839992487675;238.90729;1105.1459;1.0
6;96839992487675;241.90208;1139.4335;1.0
6;96839992487675;246.68654;1166.5371;1.0
6;96839992487675;251.70682;1192.7295;1.0
6;96839992487675;257.62985;1213.8895;1.0
6;96839992487675;262.73425;1229.38;1.0
6;96839992487675;268.71896;1244.2505;1.0
6;96839992487675;274.6842;1262.0526;1.0
6;96839992487675;280.7036;1277.3085;1.0
7;96840256666581;287.75122;1289.5024;1.0
7;96840256666581;294.63074;1300.4462;1.0
7;96840256666581;302.47153;1312.2073;1.0
7;96840256666581;310.6047;1324.407;1.0
7;96840256666581;318.61783;1333.6178;1.0
7;96840256666581;325.41672;1339.5625;1.0
7;96840256666581;336.38095;1345.6904;1.0
7;96840256666581;349.3497;1348.9071;1.0
7;96840256666581;365.2967;1350.0;1.0
7;96840256666581;380.06906;1350.0;1.0
7;96840256666581;394.29282;1347.202;1.0
7;96840256666581;408.37695;1343.178;1.0
7;96840256666581;422.09875;1337.3862;1.0
7;96840256666581;436.21536;1331.3363;1.0
7;96840256666581;448.28287;1327.239;1.0
7;96840256666581;458.50266;1325.1244;1.0
8;96840544555018;466.6611;1323.0847;1.0
8;96840544555018;475.67694;1323.0;1.0
8;96840544555018;484.60406;1323.0;1.0
8;96840544555018;494.5372;1323.0;1.0
8;96840544555018;506.46298;1323.0;1.0
8;96840544555018;518.35345;1323.0;1.0
8;96840544555018;531.43414;1324.9192;1.0
8;96840544555018;547.3957;1326.0;1.0
8;96840544555018;568.7847;1327.8895;1.0
8;96840544555018;592.9098;1328.0;1.0
8;96840544555018;614.08215;1328.0;1.0
8;96840544555018;632.16693;1328.0;1.0
8;96840544555018;649.0278;1328.0;1.0
8;96840544555018;666.10706;1328.0;1.0
8;96840544555018;691.8352;1326.1443;1.0
8;96840544555018;720.43475;1324.1204;1.0
8;96840544555018;744.00616;1322.0903;1.0
5;96840824044133;765.45557;1320.1404;1.0
5;96840824044133;783.4027;1318.0747;1.0
5;96840824044133;794.62976;1314.1481;1.0
5;96840824044133;802.6842;1310.158;1.0
5;96840824044133;807.8149;1304.2777;1.0
5;96840824044133;813.7264;1295.456;1.0
5;96840824044133;818.82434;1285.4391;1.0
5;96840824044133;822.765;1275.5875;1.0
5;96840824044133;826.8603;1267.2794;1.0
5;96840824044133;830.8079;1260.2881;1.0
5;96840824044133;832.89026;1254.3292;1.0
5;96840824044133;834.90656;1248.2803;1.0
5;96840824044133;837.9189;1240.3245;1.0
5;96840824044133;839.9027;1225.8757;1.0
5;96840824044133;839.09076;1202.1796;1.0
5;96840824044133;834.3218;1177.2871;1.0
5;96840824044133;826.3649;1155.9124;1.0
4;96841155114341;820.3349;1142.6698;1.0
4;96841155114341;814.23334;1133.3112;1.0
4;96841155114341;808.21643;1127.2164;1.0
4;96841155114341;801.3198;1123.1599;1.0
4;96841155114341;791.5134;1117.2567;1.0
4;96841155114341;777.6499;1111.2786;1.0
4;96841155114341;761.6302;1103.3151;1.0
4;96841155114341;743.3034;1096.391;1.0
4;96841155114341;723.02045;1091.2041;1.0
4;96841155114341;707.1078;1087.3165;1.0
4;96841155114341;695.60876;1084.1217;1.0
4;96841155114341;687.34485;1082.0862;1.0
4;96841155114341;680.3459;1080.1154;1.0
4;96841155114341;672.4107;1077.2053;1.0
4;96841155114341;661.5028;1073.1676;1.0
4;96841155114341;649.72894;1071.1215;1.0
4;96841155114341;639.45496;1069.091;1.0
4;96841155114341;631.7253;1067.1813;1.0
4;96841155114341;624.62854;1065.2095;1.0
4;96841155114341;616.4762;1063.119;1.0
