number_of_activated_point;timestamp;xpoint;ypoint;pressure
8;377206573066029;553.7701;1031.8503;1.0
8;377206573066029;557.7369;1046.2107;1.0
8;377206573066029;834.0;1355.0;1.0
5;377206699782070;834.0;1355.0;1.0
5;377206699782070;834.0;1355.0;1.0
5;377206699782070;829.46155;1344.1077;1.0
5;377206699782070;819.4339;1291.3628;1.0
5;377206699782070;816.14484;1216.6482;1.0
5;377206699782070;816.0;1139.138;1.0
2;377206780967226;817.0;1067.4657;1.0
2;377206780967226;817.0;1008.8145;1.0
2;377206780967226;817.0;951.58716;1.0
2;377206780967226;817.89526;903.4094;1.0
2;377206780967226;819.89655;858.1727;1.0
1;377207032728893;821.90375;822.6367;1.0
1;377207032728893;824.89923;793.3099;1.0
1;377207032728893;826.0;771.156;1.0
1;377207032728893;825.11163;752.0047;1.0
1;377207032728893;821.246;735.984;1.0
1;377207032728893;815.3919;722.78375;1.0
1;377207032728893;808.4126;713.4126;1.0
1;377207032728893;794.82623;705.41315;1.0
1;377207032728893;776.0085;700.2017;1.0
1;377207032728893;756.99554;699.0;1.0
1;377207032728893;737.148;701.7704;1.0
1;377207032728893;717.0574;706.6828;1.0
1;377207032728893;692.45416;715.4407;1.0
1;377207032728893;659.4536;729.9095;1.0
1;377207032728893;622.2778;745.6199;1.0
4;377207262447903;590.97424;761.0129;1.0
4;377207262447903;567.98096;773.4114;1.0
4;377207262447903;552.68427;783.5112;1.0
4;377207262447903;543.4393;790.67053;1.0
4;377207262447903;535.4483;796.6638;1.0
4;377207262447903;529.52325;802.47675;1.0
4;377207262447903;523.29376;808.70624;1.0
4;377207262447903;519.2401;815.5198;1.0
4;377207262447903;514.2322;830.95514;1.0
4;377207262447903;509.27707;855.7994;1.0
4;377207262447903;505.2047;889.15765;1.0
4;377207262447903;503.10922;930.70605;1.0
4;377207262447903;503.0;976.5466;1.0
4;377207262447903;503.8952;1029.1707;1.0
7;377207378557122;505.88873;1078.3293;1.0
7;377207378557122;507.90137;1127.6328;1.0
7;377207378557122;510.74478;1169.3201;1.0
7;377207378557122;513.87714;1205.0343;1.0
7;377207378557122;516.75037;1234.2523;1.0
7;377207378557122;518.876;1257.6359;1.0
7;377207378557122;520.8968;1277.0712;1.0
