number_of_activated_point;timestamp;xpoint;ypoint;pressure
3;377056102944992;302.03992;808.0;1.0
3;377056102944992;280.7111;808.0;1.0
3;377056102944992;246.61157;809.0;1.0
3;377056102944992;222.21922;809.0;1.0
3;377056102944992;218.0;809.0;1.0
3;377056102944992;288.0;1062.0;1.0
4;377056220955617;288.0;1062.0;1.0
4;377056220955617;301.42487;1062.9589;1.0
4;377056220955617;335.0454;1066.7943;1.0
4;377056220955617;386.03424;1069.894;1.0
4;377056220955617;452.87854;1069.1422;1.0
4;377056220955617;529.4547;1063.4377;1.0
5;377056285282492;602.26434;1058.2197;1.0
5;377056285282492;661.9392;1054.2186;1.0
5;377056285282492;712.51874;1052.1079;1.0
5;377056285282492;753.3356;1052.0;1.0
8;377056667910877;782.80554;1052.9081;1.0
8;377056667910877;805.01917;1054.9019;1.0
8;377056667910877;821.4144;1056.9164;1.0
8;377056667910877;832.59845;1058.9197;1.0
8;377056667910877;839.696;1060.8987;1.0
8;377056667910877;844.8011;1062.9005;1.0
8;377056667910877;847.89105;1064.8911;1.0
8;377056667910877;849.88916;1066.8892;1.0
8;377056667910877;851.90155;1069.8031;1.0
8;377056667910877;853.9004;1073.8008;1.0
8;377056667910877;854.0;1077.8118;1.0
8;377056667910877;854.0;1081.7721;1.0
8;377056667910877;855.0;1088.5487;1.0
8;377056667910877;855.0;1099.4275;1.0
8;377056667910877;855.0;1114.0819;1.0
8;377056667910877;855.0;1131.1538;1.0
8;377056667910877;853.1624;1146.7006;1.0
8;377056667910877;851.08655;1165.2211;1.0
8;377056667910877;849.09125;1186.9962;1.0
8;377056667910877;846.20306;1208.883;1.0
8;377056667910877;842.2169;1232.6986;1.0
8;377056667910877;838.2624;1256.4257;1.0
8;377056667910877;833.24176;1276.9121;1.0
7;377056933619679;829.2148;1290.3557;1.0
7;377056933619679;825.1892;1301.527;1.0
7;377056933619679;821.1867;1309.6266;1.0
7;377056933619679;817.20074;1317.5985;1.0
7;377056933619679;814.18335;1324.725;1.0
7;377056933619679;812.1099;1330.6703;1.0
7;377056933619679;810.1047;1335.7906;1.0
7;377056933619679;808.0882;1339.8236;1.0
7;377056933619679;806.096;1341.9039;1.0
7;377056933619679;803.2894;1343.8552;1.0
7;377056933619679;798.3547;1346.7635;1.0
7;377056933619679;782.2501;1352.659;1.0
7;377056933619679;747.73615;1359.568;1.0
7;377056933619679;703.73096;1364.7517;1.0
7;377056933619679;660.0024;1367.8635;1.0
7;377056933619679;614.92975;1369.8668;1.0
6;377057050247961;569.13354;1371.9031;1.0
6;377057050247961;525.26306;1372.0;1.0
6;377057050247961;483.09845;1372.0;1.0
6;377057050247961;443.18768;1370.1151;1.0
6;377057050247961;405.00705;1367.2113;1.0
6;377057050247961;369.9165;1363.2255;1.0
6;377057050247961;337.71982;1361.1146;1.0
