number_of_activated_point;timestamp;xpoint;ypoint;pressure
8;377205087678113;745.5723;1430.0;1.0
8;377205087678113;763.8321;1427.084;1.0
8;377205087678113;765.9172;1426.0828;1.0
8;377205087678113;803.0;1399.0;1.0
8;377205087678113;803.0;1399.0;1.0
8;377205087678113;825.0;1351.0;1.0
5;377205186253998;823.17413;1340.0449;1.0
5;377205186253998;818.178;1296.3137;1.0
5;377205186253998;817.0;1237.6732;1.0
5;377205186253998;822.6661;1175.7548;1.0
5;377205186253998;834.34393;1105.4678;1.0
2;377205253096602;848.26245;1032.8983;1.0
2;377205253096602;857.5244;968.68585;1.0
2;377205253096602;860.8819;913.9527;1.0
2;377205253096602;858.2133;870.24;1.0
1;377205434724883;850.4721;835.5108;1.0
1;377205434724883;838.5585;810.117;1.0
1;377205434724883;826.59216;790.8882;1.0
1;377205434724883;812.6208;777.4656;1.0
1;377205434724883;792.90137;767.4507;1.0
1;377205434724883;771.16016;761.3164;1.0
1;377205434724883;749.0137;759.09216;1.0
1;377205434724883;726.9451;759.0;1.0
1;377205434724883;699.7321;760.8917;1.0
1;377205434724883;652.38574;767.63293;1.0
1;377205434724883;602.15515;776.6408;1.0
4;377205651973737;562.51227;785.66394;1.0
4;377205651973737;535.1306;793.6231;1.0
4;377205651973737;517.6383;800.72644;1.0
4;377205651973737;508.38504;805.8075;1.0
4;377205651973737;503.21585;809.7841;1.0
4;377205651973737;500.11234;815.66296;1.0
4;377205651973737;499.0;826.1346;1.0
4;377205651973737;501.81314;845.9722;1.0
4;377205651973737;508.65225;875.5221;1.0
4;377205651973737;518.3303;910.58923;1.0
4;377205651973737;529.5511;948.294;1.0
4;377205651973737;540.3701;981.98425;1.0
4;377205651973737;548.56836;1009.705;1.0
