number_of_activated_point;timestamp;xpoint;ypoint;pressure
7;377113346739293;307.0246;1357.1464;1.0
7;377113346739293;281.8109;1351.2028;1.0
7;377113346739293;260.6941;1346.1388;1.0
7;377113346739293;230.41017;1339.0684;1.0
7;377113346739293;208.20866;1333.0696;1.0
7;377113346739293;204.16374;1332.0;1.0
7;377113346739293;589.0;1348.0;1.0
6;377113505857887;589.0;1348.0;1.0
6;377113505857887;589.0;1348.0;1.0
6;377113505857887;546.73694;1357.7106;1.0
6;377113505857887;498.07657;1363.7604;1.0
6;377113505857887;446.21832;1366.9147;1.0
6;377113505857887;397.6604;1367.0;1.0
6;377113505857887;357.56104;1366.0822;1.0
6;377113505857887;324.5936;1364.1621;1.0
3;377113719733147;299.0092;1361.1835;1.0
3;377113719733147;281.52386;1357.1497;1.0
3;377113719733147;270.39682;1353.1587;1.0
3;377113719733147;262.278;1349.139;1.0
3;377113719733147;256.25262;1345.1685;1.0
3;377113719733147;250.27534;1339.2754;1.0
3;377113719733147;244.33585;1330.5598;1.0
3;377113719733147;240.17152;1320.4288;1.0
3;377113719733147;236.27983;1305.2593;1.0
3;377113719733147;232.16144;1279.13;1.0
3;377113719733147;228.2431;1249.0664;1.0
3;377113719733147;223.2036;1204.4431;1.0
3;377113719733147;220.0895;1146.6847;1.0
0;377113821378043;219.0;1082.6647;1.0
0;377113821378043;220.89085;1022.2745;1.0
0;377113821378043;224.80893;968.3883;1.0
0;377113821378043;228.8309;926.60645;1.0
0;377113821378043;231.81902;895.2669;1.0
0;377113821378043;233.88782;872.2341;1.0
4;377114170153616;235.89983;852.0018;1.0
4;377114170153616;237.91605;834.6717;1.0
4;377114170153616;239.91652;819.66785;1.0
4;377114170153616;241.90108;804.6925;1.0
4;377114170153616;243.9114;789.6202;1.0
4;377114170153616;245.9094;776.54364;1.0
4;377114170153616;247.90009;767.39966;1.0
4;377114170153616;249.88324;760.3503;1.0
4;377114170153616;251.85887;754.4234;1.0
4;377114170153616;253.90395;750.19214;1.0
4;377114170153616;255.89813;747.10187;1.0
4;377114170153616;257.9054;745.0946;1.0
4;377114170153616;259.9048;743.0952;1.0
4;377114170153616;263.74002;743.0;1.0
4;377114170153616;269.55566;745.7038;1.0
4;377114170153616;278.39462;752.5157;1.0
4;377114170153616;293.73193;767.73193;1.0
4;377114170153616;327.65985;803.42584;1.0
4;377114170153616;377.43256;861.03754;1.0
4;377114170153616;432.22095;929.3975;1.0
4;377114170153616;484.5418;997.9986;1.0
8;377114303698616;535.01904;1068.2439;1.0
8;377114303698616;580.05493;1127.5244;1.0
8;377114303698616;619.4573;1176.1324;1.0
8;377114303698616;653.6919;1215.5283;1.0
8;377114303698616;683.62427;1248.4277;1.0
8;377114303698616;709.34717;1275.3472;1.0
8;377114303698616;731.7337;1298.7336;1.0
8;377114303698616;753.2236;1317.3013;1.0
5;377114483957262;770.4071;1331.5553;1.0
5;377114483957262;782.61945;1341.6829;1.0
5;377114483957262;791.67957;1348.7596;1.0
5;377114483957262;799.72003;1351.93;1.0
5;377114483957262;805.7512;1353.0;1.0
5;377114483957262;810.8539;1353.0;1.0
5;377114483957262;813.9363;1351.0637;1.0
5;377114483957262;817.7915;1338.695;1.0
5;377114483957262;821.89667;1287.203;1.0
5;377114483957262;821.0703;1217.3909;1.0
5;377114483957262;818.0603;1149.9905;1.0
2;377114600989293;816.04944;1085.5319;1.0
2;377114600989293;816.9475;1028.4692;1.0
2;377114600989293;819.8904;981.2058;1.0
2;377114600989293;828.73596;943.0033;1.0
2;377114600989293;841.677;910.8075;1.0
2;377114600989293;855.62805;882.7439;1.0
2;377114600989293;868.6732;856.6536;1.0
1;377114868882314;877.7891;835.5272;1.0
1;377114868882314;882.90076;817.4465;1.0
1;377114868882314;885.9455;802.38165;1.0
1;377114868882314;885.0432;789.2594;1.0
1;377114868882314;880.129;778.215;1.0
1;377114868882314;872.24;770.19196;1.0
1;377114868882314;859.3562;762.20355;1.0
1;377114868882314;843.4489;756.16833;1.0
1;377114868882314;826.4177;752.09283;1.0
1;377114868882314;806.44806;750.0448;1.0
1;377114868882314;786.3824;749.0;1.0
1;377114868882314;766.39417;749.0;1.0
1;377114868882314;737.6225;749.9634;1.0
1;377114868882314;682.1688;757.8052;1.0
1;377114868882314;626.86017;770.51776;1.0
1;377114868882314;582.7532;783.76215;1.0
