number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;377028224159222;756.5711;765.0;1.0
6;377028224159222;766.4344;765.0;1.0
6;377028224159222;801.762;768.92065;1.0
6;377028224159222;813.90607;774.90607;1.0
6;377028224159222;817.0;778.9057;1.0
6;377028224159222;817.0;780.87756;1.0
6;377028224159222;817.0;784.0;1.0
6;377028224159222;284.0;1358.0;1.0
4;377028365730315;284.0;1358.0;1.0
4;377028365730315;307.59015;1327.5123;1.0
4;377028365730315;339.24918;1288.9177;1.0
4;377028365730315;382.70987;1236.9756;1.0
4;377028365730315;432.30624;1179.1427;1.0
4;377028365730315;476.6237;1128.7158;1.0
2;377028480529951;517.42725;1083.8301;1.0
2;377028480529951;560.07996;1039.0115;1.0
2;377028480529951;603.4467;994.5533;1.0
2;377028480529951;648.57117;949.42883;1.0
2;377028480529951;693.4588;906.4257;1.0
2;377028480529951;733.1587;866.94366;1.0
2;377028480529951;765.44745;834.55255;1.0
5;377028798581409;791.8404;808.1596;1.0
5;377028798581409;808.23206;789.8777;1.0
5;377028798581409;819.5189;777.4811;1.0
5;377028798581409;827.5912;769.4088;1.0
5;377028798581409;833.6016;764.26556;1.0
5;377028798581409;837.7779;761.1111;1.0
5;377028798581409;840.9096;759.0904;1.0
5;377028798581409;842.5;757.5;1.0
5;377028798581409;842.0;758.0;1.0
5;377028798581409;840.11865;759.88135;1.0
5;377028798581409;837.277;764.58453;1.0
5;377028798581409;833.2111;773.4723;1.0
5;377028798581409;828.3363;786.21533;1.0
5;377028798581409;822.34344;807.5117;1.0
5;377028798581409;816.3721;844.5195;1.0
5;377028798581409;811.28326;896.0342;1.0
5;377028798581409;806.25726;959.01263;1.0
5;377028798581409;802.22815;1016.80585;1.0
8;377028930113128;799.1364;1065.8628;1.0
8;377028930113128;799.0;1110.5562;1.0
8;377028930113128;799.0;1149.2253;1.0
8;377028930113128;799.0;1183.7081;1.0
8;377028930113128;799.0;1210.819;1.0
8;377028930113128;799.0;1231.9941;1.0
8;377028930113128;799.0;1252.0256;1.0
8;377028930113128;799.0;1271.24;1.0
