number_of_activated_point;timestamp;xpoint;ypoint;pressure
8;376720224800381;786.2473;1366.0;1.0
8;376720224800381;797.58105;1366.0;1.0
8;376720224800381;808.8112;1366.0;1.0
8;376720224800381;811.0;1368.0;1.0
8;376720224800381;793.0;1384.0;1.0
7;376720348963245;793.0;1384.0;1.0
7;376720348963245;793.0;1384.0;1.0
7;376720348963245;778.25085;1384.0;1.0
7;376720348963245;751.1535;1385.9176;1.0
7;376720348963245;712.99066;1388.8191;1.0
7;376720348963245;657.3192;1393.582;1.0
7;376720348963245;585.8332;1395.0;1.0
6;376720431086735;514.0029;1392.2288;1.0
6;376720431086735;447.453;1385.4316;1.0
6;376720431086735;391.4487;1379.2826;1.0
6;376720431086735;346.7549;1374.1671;1.0
6;376720431086735;311.04742;1370.2408;1.0
3;376720778847308;274.68436;1366.1772;1.0
3;376720778847308;235.48444;1357.3711;1.0
3;376720778847308;199.39046;1346.4907;1.0
3;376720778847308;171.18591;1332.6385;1.0
3;376720778847308;152.75232;1320.5642;1.0
3;376720778847308;137.79237;1302.1886;1.0
3;376720778847308;126.55244;1272.7678;1.0
3;376720778847308;118.441086;1237.0952;1.0
3;376720778847308;112.299;1195.9933;1.0
3;376720778847308;106.29746;1154.0822;1.0
3;376720778847308;100.293625;1118.566;1.0
3;376720778847308;97.130295;1087.0847;1.0
3;376720778847308;97.88772;1057.572;1.0
3;376720778847308;102.563644;1031.0364;1.0
3;376720778847308;110.458755;1001.02966;1.0
3;376720778847308;121.28481;969.02637;1.0
3;376720778847308;134.0;935.0;1.0
3;376720778847308;134.0;935.0;1.0
3;376720778847308;144.24373;908.9663;1.0
3;376720778847308;155.1173;884.7654;1.0
3;376720778847308;166.06953;864.5508;1.0
3;376720778847308;178.03972;844.60046;1.0
1;376720979196683;189.97612;828.3652;1.0
1;376720979196683;206.53886;811.315;1.0
1;376720979196683;228.11118;793.5454;1.0
1;376720979196683;249.49966;776.20026;1.0
1;376720979196683;269.49625;763.7519;1.0
1;376720979196683;288.554;756.482;1.0
1;376720979196683;306.78134;752.2708;1.0
1;376720979196683;326.62756;750.13727;1.0
1;376720979196683;352.73874;749.0;1.0
1;376720979196683;390.22427;747.1388;1.0
1;376720979196683;430.8344;745.15826;1.0
1;376720979196683;469.4143;744.0;1.0
2;376721111946787;505.50415;744.0;1.0
2;376721111946787;540.5811;744.0;1.0
2;376721111946787;575.5212;745.8623;1.0
2;376721111946787;611.4713;748.71906;1.0
2;376721111946787;647.4796;753.57996;1.0
2;376721111946787;683.7246;760.4944;1.0
2;376721111946787;718.82806;768.48895;1.0
2;376721111946787;751.9245;777.3514;1.0
5;376721344142047;770.0;783.0;1.0
5;376721344142047;785.0;789.0;1.0
5;376721344142047;810.29254;800.2119;1.0
5;376721344142047;829.79333;810.2458;1.0
5;376721344142047;840.5247;819.5247;1.0
5;376721344142047;849.5388;832.19293;1.0
5;376721344142047;855.65356;846.1917;1.0
5;376721344142047;859.7873;860.2556;1.0
5;376721344142047;863.7907;873.2675;1.0
5;376721344142047;866.872;887.1042;1.0
5;376721344142047;868.8499;903.6495;1.0
5;376721344142047;870.0;922.3413;1.0
5;376721344142047;867.37585;944.7449;1.0
5;376721344142047;859.706;972.882;1.0
5;376721344142047;847.75745;1000.3589;1.0
4;376721628238089;834.67633;1022.8728;1.0
4;376721628238089;823.60486;1041.0322;1.0
4;376721628238089;814.5431;1053.1853;1.0
4;376721628238089;806.419;1062.5809;1.0
4;376721628238089;797.58966;1070.5283;1.0
4;376721628238089;786.87225;1078.4185;1.0
4;376721628238089;773.0083;1086.4238;1.0
4;376721628238089;756.2216;1093.457;1.0
4;376721628238089;738.18713;1099.6042;1.0
4;376721628238089;721.2889;1103.6777;1.0
4;376721628238089;704.30817;1106.8364;1.0
4;376721628238089;689.11206;1108.8412;1.0
4;376721628238089;676.32275;1110.0;1.0
4;376721628238089;663.7404;1110.0;1.0
4;376721628238089;650.8011;1110.0;1.0
4;376721628238089;636.9488;1110.0;1.0
4;376721628238089;622.1491;1110.0;1.0
