number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;376689109203257;758.04816;1375.881;1.0
0;376689109203257;770.4677;1377.8936;1.0
0;376689109203257;777.6381;1379.0;1.0
0;376689109203257;788.5;1379.0;1.0
0;376689109203257;259.0;822.0;1.0
4;376689339993622;259.0;822.0;1.0
4;376689339993622;276.50497;831.16943;1.0
4;376689339993622;293.96536;842.224;1.0
4;376689339993622;311.0691;856.1854;1.0
4;376689339993622;328.84302;872.843;1.0
4;376689339993622;351.04498;897.7192;1.0
4;376689339993622;375.3888;927.98596;1.0
4;376689339993622;398.7461;958.2901;1.0
4;376689339993622;420.86758;987.5588;1.0
4;376689339993622;441.92697;1014.63434;1.0
4;376689339993622;463.7971;1044.3596;1.0
8;376689572046955;483.97467;1072.5646;1.0
8;376689572046955;505.47357;1101.9186;1.0
8;376689572046955;525.5696;1129.1405;1.0
8;376689572046955;547.7461;1154.6321;1.0
8;376689572046955;569.7935;1177.7935;1.0
8;376689572046955;593.72284;1197.9357;1.0
8;376689572046955;617.8399;1214.3232;1.0
8;376689572046955;639.13324;1225.5667;1.0
8;376689572046955;658.0065;1235.448;1.0
8;376689572046955;675.8;1244.3334;1.0
8;376689572046955;692.8081;1255.2054;1.0
8;376689572046955;708.9672;1267.2255;1.0
8;376689572046955;724.8767;1280.0171;1.0
8;376689572046955;739.7481;1293.7482;1.0
5;376689873712528;754.3681;1308.368;1.0
5;376689873712528;768.3515;1322.3514;1.0
5;376689873712528;782.3139;1335.4119;1.0
5;376689873712528;794.4739;1345.5615;1.0
5;376689873712528;803.5993;1352.6995;1.0
5;376689873712528;811.40173;1358.5513;1.0
5;376689873712528;818.6481;1363.7654;1.0
5;376689873712528;824.5849;1366.8616;1.0
5;376689873712528;829.7337;1368.8668;1.0
5;376689873712528;833.7207;1370.0;1.0
5;376689873712528;836.88654;1370.0;1.0
5;376689873712528;838.0;1368.1274;1.0
5;376689873712528;838.0;1366.126;1.0
5;376689873712528;838.0;1357.5292;1.0
5;376689873712528;837.11346;1334.5889;1.0
5;376689873712528;835.1253;1287.5093;1.0
5;376689873712528;834.8369;1213.5227;1.0
5;376689873712528;837.74426;1140.0918;1.0
2;376690021747944;840.87537;1087.8667;1.0
2;376690021747944;843.91486;1047.6173;1.0
2;376690021747944;845.9236;1016.1462;1.0
2;376690021747944;847.0;988.90564;1.0
2;376690021747944;846.07227;963.8672;1.0
2;376690021747944;843.1717;940.0301;1.0
2;376690021747944;839.14484;919.7241;1.0
2;376690021747944;835.1844;898.0142;1.0
2;376690021747944;831.22675;873.4738;1.0
1;376690285531694;827.20337;846.3219;1.0
1;376690285531694;824.085;822.8501;1.0
1;376690285531694;821.0778;804.62256;1.0
1;376690285531694;818.0863;790.604;1.0
1;376690285531694;816.08374;779.4188;1.0
1;376690285531694;814.0838;771.3351;1.0
1;376690285531694;810.1801;763.3603;1.0
1;376690285531694;805.2768;756.2768;1.0
1;376690285531694;796.58276;749.46625;1.0
1;376690285531694;782.7098;742.3042;1.0
1;376690285531694;766.0868;736.36224;1.0
1;376690285531694;746.7126;733.17126;1.0
1;376690285531694;721.6273;732.0;1.0
1;376690285531694;688.7627;732.8963;1.0
1;376690285531694;650.3742;736.7626;1.0
1;376690285531694;605.345;743.59216;1.0
6;376690585884923;560.94226;754.1976;1.0
6;376690585884923;524.97186;768.1373;1.0
6;376690585884923;501.24353;781.2539;1.0
6;376690585884923;484.84003;792.39996;1.0
6;376690585884923;473.59097;801.5272;1.0
6;376690585884923;463.52066;812.3752;1.0
6;376690585884923;450.6366;834.81775;1.0
6;376690585884923;435.24365;867.0463;1.0
6;376690585884923;419.8241;910.41;1.0
6;376690585884923;408.45087;957.8359;1.0
6;376690585884923;400.61716;1003.45135;1.0
6;376690585884923;394.49866;1050.0109;1.0
6;376690585884923;387.58246;1099.3596;1.0
6;376690585884923;378.86368;1149.5089;1.0
6;376690585884923;367.68533;1201.2587;1.0
6;376690585884923;357.4318;1243.2728;1.0
6;376690585884923;347.45377;1277.548;1.0
6;376690585884923;337.38538;1302.1522;1.0
3;376690867707632;327.37674;1323.2466;1.0
3;376690867707632;317.33908;1342.3896;1.0
3;376690867707632;307.43472;1357.3914;1.0
3;376690867707632;299.23395;1370.649;1.0
3;376690867707632;291.23737;1384.5846;1.0
3;376690867707632;283.21133;1396.683;1.0
3;376690867707632;275.19495;1405.805;1.0
3;376690867707632;269.13065;1410.9128;1.0
3;376690867707632;262.19318;1412.0;1.0
3;376690867707632;256.13593;1408.1359;1.0
3;376690867707632;248.22255;1399.2782;1.0
3;376690867707632;240.21548;1386.3771;1.0
3;376690867707632;230.34784;1363.9044;1.0
3;376690867707632;219.50153;1321.2568;1.0
3;376690867707632;210.25851;1246.6193;1.0
3;376690867707632;210.94055;1166.3187;1.0
3;376690867707632;217.86917;1105.883;1.0
7;376691117918048;225.89424;1064.5023;1.0
7;376691117918048;233.85878;1036.4237;1.0
7;376691117918048;239.71082;1018.7712;1.0
7;376691117918048;244.80467;1008.3907;1.0
7;376691117918048;249.6768;1003.21545;1.0
7;376691117918048;258.43356;1002.8867;1.0
7;376691117918048;274.91956;1008.5678;1.0
7;376691117918048;307.96954;1026.7817;1.0
7;376691117918048;355.60257;1062.102;1.0
7;376691117918048;403.5752;1105.6763;1.0
7;376691117918048;449.86188;1154.589;1.0
7;376691117918048;492.12128;1201.8246;1.0
7;376691117918048;523.5967;1239.296;1.0
7;376691117918048;548.431;1267.3003;1.0
7;376691117918048;567.9406;1292.5875;1.0
