number_of_activated_point;timestamp;xpoint;ypoint;pressure
4;376648072963325;773.9556;1324.0;1.0
4;376648072963325;792.21545;1324.0;1.0
4;376648072963325;803.5545;1324.0;1.0
4;376648072963325;817.0;1323.0;1.0
4;376648072963325;817.0;1323.0;1.0
4;376648072963325;488.0;1032.0;1.0
5;376648211694471;560.18976;1028.0878;1.0
5;376648211694471;643.9858;1024.2279;1.0
5;376648211694471;719.8315;1022.0932;1.0
5;376648211694471;770.77814;1021.0;1.0
8;376648460840981;802.7673;1021.0;1.0
8;376648460840981;825.3092;1023.8618;1.0
8;376648460840981;839.5545;1028.7772;1.0
8;376648460840981;850.60474;1036.6838;1.0
8;376648460840981;861.52374;1049.4443;1.0
8;376648460840981;873.36957;1066.9492;1.0
8;376648460840981;882.74585;1090.2374;1.0
8;376648460840981;887.8023;1116.6161;1.0
8;376648460840981;887.14954;1143.0558;1.0
8;376648460840981;883.1678;1170.9094;1.0
8;376648460840981;877.328;1195.688;1.0
8;376648460840981;869.446;1218.7736;1.0
8;376648460840981;861.4048;1238.988;1.0
8;376648460840981;851.5311;1259.9377;1.0
8;376648460840981;838.74945;1281.8224;1.0
7;376648644992544;822.5121;1304.2959;1.0
7;376648644992544;808.6486;1324.0734;1.0
7;376648644992544;796.48737;1340.4314;1.0
7;376648644992544;787.35266;1351.5592;1.0
7;376648644992544;780.382;1358.618;1.0
7;376648644992544;773.2793;1362.8604;1.0
7;376648644992544;764.289;1366.8844;1.0
7;376648644992544;747.6321;1368.9368;1.0
7;376648644992544;715.3712;1370.0;1.0
7;376648644992544;659.02466;1370.0;1.0
7;376648644992544;590.84296;1370.0;1.0
6;376648726754002;517.0874;1369.0;1.0
6;376648726754002;450.9719;1366.1918;1.0
6;376648726754002;399.38364;1361.1204;1.0
6;376648726754002;364.01648;1355.1906;1.0
6;376648726754002;336.80243;1349.1852;1.0
3;376649043140877;310.67133;1341.2065;1.0
3;376649043140877;280.75763;1331.2368;1.0
3;376649043140877;246.72215;1320.2549;1.0
3;376649043140877;213.75873;1308.2845;1.0
3;376649043140877;189.74391;1293.541;1.0
3;376649043140877;173.5821;1275.7277;1.0
3;376649043140877;163.32382;1252.9714;1.0
3;376649043140877;161.0;1224.0542;1.0
3;376649043140877;162.93314;1186.3372;1.0
3;376649043140877;165.92891;1133.0618;1.0
3;376649043140877;166.0;1070.5059;1.0
3;376649043140877;164.10521;1016.5251;1.0
3;376649043140877;163.0;982.1467;1.0
3;376649043140877;165.66994;962.4853;1.0
3;376649043140877;172.6272;948.5592;1.0
3;376649043140877;182.4413;935.6518;1.0
3;376649043140877;201.47107;917.38995;1.0
3;376649043140877;225.09216;893.90784;1.0
3;376649043140877;247.08035;867.1705;1.0
1;376649209002231;264.49115;843.63605;1.0
1;376649209002231;279.56924;826.4923;1.0
1;376649209002231;296.44342;812.43286;1.0
1;376649209002231;313.02008;800.65326;1.0
1;376649209002231;334.62906;787.79974;1.0
1;376649209002231;360.4441;773.8378;1.0
1;376649209002231;390.37305;761.5423;1.0
1;376649209002231;422.26157;752.43463;1.0
1;376649209002231;454.42596;747.1968;1.0
1;376649209002231;488.3792;745.1542;1.0
2;376649324727752;524.5235;745.0;1.0
2;376649324727752;563.77765;745.0;1.0
2;376649324727752;605.94507;746.90216;1.0
2;376649324727752;650.3677;748.8804;1.0
2;376649324727752;691.8449;753.67676;1.0
2;376649324727752;727.19855;759.68207;1.0
2;376649324727752;755.55945;767.55676;1.0
