number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;101792507213249;208.69334;808.0444;1.0
0;101792507213249;235.8304;692.5088;1.0
0;101792507213249;242.0;673.08307;1.0
0;101792507213249;242.0;672.0;1.0
0;101792507213249;242.0;672.0;1.0
0;101792507213249;269.0;744.0;1.0
3;101792674164551;269.0;744.0;1.0
3;101792674164551;269.0;744.0;1.0
3;101792674164551;269.0;744.0;1.0
3;101792674164551;258.57373;782.47565;1.0
3;101792674164551;249.39583;834.42706;1.0
3;101792674164551;244.21246;889.02545;1.0
3;101792674164551;242.11162;938.20953;1.0
3;101792674164551;241.0;987.04767;1.0
3;101792674164551;243.79248;1036.5098;1.0
6;101792789395801;247.79735;1077.9735;1.0
6;101792789395801;252.69388;1115.1633;1.0
6;101792789395801;257.81992;1152.2891;1.0
6;101792789395801;263.71652;1190.2046;1.0
6;101792789395801;269.7517;1226.5103;1.0
6;101792789395801;276.59393;1256.9697;1.0
6;101792789395801;282.63513;1279.7837;1.0
7;101792955256165;288.59833;1296.9288;1.0
7;101792955256165;295.60706;1311.3124;1.0
7;101792955256165;304.4623;1323.3547;1.0
7;101792955256165;318.2641;1335.4481;1.0
7;101792955256165;337.1901;1346.5951;1.0
7;101792955256165;358.9632;1353.7173;1.0
7;101792955256165;381.6915;1357.7819;1.0
7;101792955256165;410.58337;1359.0;1.0
7;101792955256165;447.86987;1356.213;1.0
7;101792955256165;486.6143;1347.6278;1.0
4;101793121895332;523.2592;1334.677;1.0
4;101793121895332;553.7658;1320.6171;1.0
4;101793121895332;579.0403;1306.5598;1.0
4;101793121895332;599.2785;1292.5612;1.0
4;101793121895332;611.5562;1278.6213;1.0
4;101793121895332;621.58417;1258.8317;1.0
4;101793121895332;626.8135;1234.2123;1.0
4;101793121895332;626.1121;1205.6819;1.0
4;101793121895332;621.36426;1173.0641;1.0
4;101793121895332;611.65686;1136.0801;1.0
1;101793238578301;599.68317;1096.3911;1.0
1;101793238578301;585.78815;1053.3644;1.0
1;101793238578301;571.61914;1008.9459;1.0
1;101793238578301;558.5789;967.92975;1.0
1;101793238578301;545.63605;930.90814;1.0
1;101793238578301;533.5561;897.48285;1.0
1;101793238578301;523.52155;865.6689;1.0
