number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;101678779384230;819.3012;819.7751;1.0
2;101678779384230;866.75867;826.6102;1.0
2;101678779384230;942.5983;845.56195;1.0
2;101678779384230;969.9321;853.64404;1.0
2;101678779384230;863.0;810.0;1.0
1;101679159263240;863.0;810.0;1.0
1;101679159263240;863.0;810.0;1.0
1;101679159263240;863.0;810.0;1.0
1;101679159263240;845.10706;812.86163;1.0
1;101679159263240;831.7053;813.0;1.0
1;101679159263240;819.7547;813.0;1.0
1;101679159263240;807.60223;813.0;1.0
1;101679159263240;794.79407;811.11346;1.0
1;101679159263240;780.8231;809.1176;1.0
1;101679159263240;765.7797;805.2228;1.0
1;101679159263240;751.9751;801.2786;1.0
1;101679159263240;738.7961;797.2654;1.0
1;101679159263240;726.8577;793.2859;1.0
1;101679159263240;715.4823;789.19293;1.0
1;101679159263240;704.6055;785.20184;1.0
1;101679159263240;693.0047;782.3349;1.0
1;101679159263240;680.9108;778.3036;1.0
1;101679159263240;668.83026;775.27673;1.0
1;101679159263240;656.5792;773.09656;1.0
1;101679159263240;644.8541;771.14233;1.0
1;101679159263240;632.6464;769.1077;1.0
1;101679159263240;618.608;766.08685;1.0
4;101679561043084;605.67755;764.0968;1.0
4;101679561043084;591.6135;762.08765;1.0
4;101679561043084;578.5935;760.09894;1.0
4;101679561043084;569.3851;758.09625;1.0
4;101679561043084;562.4185;758.0;1.0
4;101679561043084;558.1943;757.0971;1.0
4;101679561043084;555.089;757.0;1.0
4;101679561043084;553.0884;757.0;1.0
4;101679561043084;551.10474;757.0;1.0
4;101679561043084;549.12;757.0;1.0
4;101679561043084;547.08856;757.0;1.0
4;101679561043084;546.0502;757.0;1.0
4;101679561043084;544.1642;759.67163;1.0
4;101679561043084;542.1192;765.5232;1.0
4;101679561043084;540.1367;777.17957;1.0
4;101679561043084;536.2495;793.00195;1.0
4;101679561043084;532.2634;813.5511;1.0
4;101679561043084;528.1888;841.58435;1.0
4;101679561043084;526.0951;870.6689;1.0
4;101679561043084;524.1047;899.4297;1.0
4;101679561043084;523.0;925.2135;1.0
4;101679561043084;523.0;951.4632;1.0
4;101679561043084;523.0;980.7703;1.0
4;101679561043084;523.0;1007.8895;1.0
7;101679724875896;523.91235;1036.7732;1.0
7;101679724875896;526.8405;1063.9634;1.0
7;101679724875896;531.7392;1091.7828;1.0
7;101679724875896;536.79724;1120.5806;1.0
7;101679724875896;541.7289;1148.102;1.0
7;101679724875896;545.81726;1178.6295;1.0
7;101679724875896;549.77606;1207.4323;1.0
7;101679724875896;551.9051;1234.6714;1.0
7;101679724875896;552.0;1261.6987;1.0
7;101679724875896;552.0;1285.5912;1.0
3;101680157261417;551.09485;1309.9565;1.0
3;101680157261417;550.0;1330.0594;1.0
3;101680157261417;548.09564;1345.3307;1.0
3;101680157261417;546.0951;1356.5247;1.0
3;101680157261417;544.077;1364.692;1.0
3;101680157261417;543.0848;1372.6608;1.0
3;101680157261417;543.0;1378.6847;1.0
3;101680157261417;542.0;1381.9003;1.0
3;101680157261417;542.0;1383.888;1.0
3;101680157261417;541.0473;1384.0;1.0
3;101680157261417;541.0;1384.0;1.0
3;101680157261417;539.084;1384.0;1.0
3;101680157261417;537.12335;1382.1233;1.0
3;101680157261417;535.0886;1380.0886;1.0
3;101680157261417;531.194;1373.388;1.0
3;101680157261417;521.69464;1359.9261;1.0
3;101680157261417;506.93796;1340.1725;1.0
3;101680157261417;489.47403;1320.6378;1.0
3;101680157261417;471.12134;1300.246;1.0
3;101680157261417;451.99545;1280.1061;1.0
3;101680157261417;432.83502;1259.835;1.0
3;101680157261417;413.22815;1238.351;1.0
3;101680157261417;393.08975;1214.3077;1.0
3;101680157261417;374.09265;1188.5782;1.0
3;101680157261417;355.85025;1161.3226;1.0
3;101680157261417;340.2113;1134.1198;1.0
